Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Uterus	876/12771	0.0000000000000000000000000000000000000000000000000000000000000000001820013200191039056005906396148995018466858699981152610255799178764601239694811773182711486858739190776563002022903853828584405870900034880291428615856278042591472380272443754023470319225452840328216552734375	0.000000000000000000000000000000000000000000000000000000000000000188735368859810763186726816601018658622462929544912857123697214838818827871576733903838692171609248219151527273773641698517106394600817992113131097309735323560263287046012692371732555329799652099609375	0.00000000000000000000000000000000000000000000000000000000000000000008943774457792434811443565093034857052323982083148036070989198608588286730269869635795890855065875442372304932924800625780057360722953387136703339275534961821662914365459184917739321463159285485744476318359375	0.0000000000000000000000000000000000000000000000000000000000000000927469411273075437400429826858075479963573155223450349007241130467575514010135402958627181367935815751043284459723420031663532458777237081925200842058175368571616703494697731002815999090671539306640625	-8.920070410400704	1370.786088965131	SPI1;ARAF;TESK2;LIPA;PTPDC1;PREX2;PREX1;DPYSL2;RAVER2;C3AR1;EPSTI1;XYLB;MEF2C;UNC5B;HPCAL1;RFX2;PHKA1;FRS2;DICER1;CD2AP;MTHFD2;RUFY3;FEZ1;MYL3;PSME4;TBPL1;NGEF;ZC3HAV1;IQGAP1;HSD11B1;C3;RNF216;PRKAR2B;RDH10;AFMID;NGFR;HLA-DRB5;FUCA2;ABCA7;ERLIN2;LARP6;AIF1L;FERMT1;TMEM98;MRVI1;FAT4;FXYD5;AVL9;FERMT2;HLA-DRB1;FERMT3;MRPL34;SHB;LRRC1;ARHGAP4;CASP10;HLA-DPA1;ELOVL5;LRRC49;ROM1;TMC8;GMIP;LRRC42;VAMP8;MED24;SLC7A7;PLSCR4;POT1;PPARG;HAP1;RAPGEF5;CRYAB;TMEM106A;VAMP3;PTAFR;ADAM22;FSTL3;PTGS1;GGA2;ADAM28;HLA-DMA;FRZB;UCP2;ADAM23;MICALL1;CLPTM1;FLNB;FLNC;STX2;JAM3;P2RY13;RIC3;ANKIB1;MBD6;SAMD4A;TMEM64;DCBLD2;TTLL7;HEYL;RIMBP2;HLA-DPB1;NCAPD2;PKN1;FRYL;LIMS2;LIMS1;FAM13A;F13A1;MSI1;CXCL16;HHAT;MTPAP;SLC16A3;MYLIP;CNPY3;ATP11A;OLFM2;MFNG;PKP2;UTRN;AJUBA;S100A8;DSC2;FTL;PFKFB3;SHC1;FBLIM1;TNFRSF11B;SPATA6;FBXO42;CORO1C;SLC9A3R1;SBNO2;SLC38A5;HHATL;RBPMS;LY86;TNFRSF10B;NFKB1;NFKB2;PTPRB;PTPRC;TBXAS1;HLA-DRA;KCNK6;ST6GALNAC1;CIITA;ITGAM;ITGB4;CRYBG3;FLT4;ITGB2;ECE1;ITGAL;HHEX;PPP1R13L;BOC;ITGAX;TRIM65;PGM1;SLC36A1;DSP;EMX2;TNFRSF1B;TNFRSF1A;ATRN;SNPH;ITGA6;TRIM59;LCP2;TMBIM6;BIRC6;BCAT1;SLC25A13;BIRC3;ITIH5;LRP1;LRP4;PPM1F;LRP6;CECR2;ZNRF3;IFI16;SH3BP2;KIAA1324;SH3BP4;CCL2;TRIM47;FCGR1A;TRIM44;ATP9A;NTRK2;SORL1;BICC1;SYT17;TBX2;FCGR2A;ST5;PTPN6;CDR2L;TRIM38;SPG21;MYO1F;PTPN3;PREP;THUMPD1;IKZF2;ACTB;ICAM1;RASSF2;CDC27;CPNE3;LGALS9;SLC12A7;TRIM21;SLC12A9;SEC63;ACVR1;ST6GAL1;ENTPD2;OMD;ANK2;CCDC80;CRISPLD1;SOAT1;TRIM14;MT1G;RIN3;LAP3;ALPK1;KCTD17;TP53;MT1E;SDC4;EPAS1;PEX11A;SDC2;PIK3R3;PTTG1IP;PCDH17;PIK3R5;SNX1;ZNF708;ST8SIA4;CD14;APOE;SNX5;SLC10A7;TGDS;ST8SIA1;IGF2;IFI44;RAB27A;SUCO;NBEAL2;ICK;ANLN;LPAR6;NDUFAF7;ID1;PPP1R1B;ID4;INTS6;RGL1;FBXL5;PTPRU;CD40;HIBADH;CTSZ;PTPRO;ICA1;HSCB;WASL;PCSK6;CTSS;PPP3CA;HYAL2;SUFU;UIMC1;CTSH;CD37;AASS;CTSC;CAP1;PBRM1;SYK;CCDC113;GAB1;IL18;IL16;GAB3;GAB2;LAT2;ENAH;TOX2;ARHGEF9;CNKSR3;SDE2;ARHGEF1;CD44;CD63;FOXC1;SELPLG;SLC43A3;CAPG;GNAI1;ALS2CL;FAM172A;CD55;CD74;YIPF1;MAP3K1;GCH1;TMEM176B;TMEM176A;MYO9B;KLHL4;AP2B1;NLE1;FKBP1A;GPAM;NEDD4;CACHD1;ESYT2;IL18R1;SCARB2;SCARB1;CD84;CD82;UBE3C;GIMAP2;CPOX;PLAT;TTF2;IFI44L;GNPTAB;RGS1;PPFIA1;WWC3;CAPN3;EP300;DENND5A;ENPP4;PAMR1;SBF2;PDGFRB;CARD10;ADAM10;CDKAL1;DOK1;TYROBP;RAF1;PPIC;TMED10;UBA7;PSEN2;SLC1A3;SLC1A4;PDS5B;SLC1A5;PSEN1;RASGRP2;PLD1;DDX60;NDRG1;FUT8;RHPN2;TBC1D12;TBC1D15;CNTLN;SYT1;ARHGEF37;CRIM1;INHBB;TJAP1;SYT7;QDPR;ALPL;NABP1;AMOTL2;SDK2;PICALM;LAMC3;PLEK;MS4A7;ATP2A3;TNFAIP3;RND2;PITPNC1;PHTF1;LMNB1;SEC61A1;LYL1;BCL7C;SCARF1;SUN2;MMP2;PLA2G4A;NAV1;TTC38;ACTA2;CREB3;TBC1D2;VCAN;ELF1;ACOX2;TBC1D5;IRF1;CHDH;ATG4C;IRF7;CRY1;IRF8;IRF5;LAMA5;RALA;LAMA1;TGFBRAP1;ASAP1;DNAH9;CLCN3;IL1RL1;CYTH4;EFS;GNG5;CLMN;SH3TC1;OXCT1;TMEM206;SLIT2;MTA3;CYTH1;SOD2;SOD3;CD4;LNX1;CD9;TEK;R3HDM1;CPVL;NRDE2;IPO13;CYFIP1;WIPF3;ELK3;EVA1B;MYC;NAMPT;DIP2B;ANKS1A;BVES;MAP1S;COL23A1;FNDC3B;FNDC3A;UNC13D;BIN2;BIN1;HECW2;MAP1A;ADPRH;LDHB;NCSTN;PLCG2;HMOX1;NCKAP1L;PROM1;S100A11;CDK17;GSDMD;PLK3;ACE;NFATC2;IRF2BP2;NR1D1;ELL2;ST18;GPR137B;EHD1;EHD4;CPEB2;MYOM1;GPI;BTG1;TCF20;PYGL;GLI2;LFNG;IFIH1;FAM102A;ADAMTSL3;TIMP3;LDLRAP1;ZNF366;HAVCR2;TEAD3;ANXA1;ANXA3;IFNGR1;SSR3;COPZ2;AEN;TACR1;FAM126A;APBB1IP;HADHA;MS4A6A;ANGPTL2;PLCB2;ENG;HBEGF;HLA-DQB1;GRAMD1A;GRN;SF3B2;AHNAK;FAM129A;ADCY4;ADCY2;AOAH;ADCY7;FAM214A;TMEM165;FGD2;TM9SF3;FGD3;FGD4;ERMP1;SLC17A9;OLFML3;ALOX5;CHN1;LDLR;APOL3;IL10RA;CARD8;CARD6;AGT;DEF6;MORN1;ABI2;ABI3;LPCAT2;CHRM3;DGKD;CHPF;TNC;CLU;FAM107B;CEP128;TUBB6;NAGLU;LAMP1;CDH1;SLCO2B1;LAMP2;LZTS2;SLC39A1;PHLDA3;MREG;SLC15A2;MAGI3;SWAP70;VRK2;TEX2;PGF;MOB3B;RAB32;SYPL1;ERF;PHLDB2;CSNK1G2;NOTCH3;IQCA1;PARM1;SLC38A11;ITPR3;RASAL2;RASAL3;PHF21B;TTC21B;BTBD3;ESD;UBR5;SLC15A3;RAB6A;ATP8B4;BTN2A2;WFS1;TMEM132A;CYBRD1;ABHD15;MOB1A;LRFN5;DAB2;YEATS2;BCL6;REEP3;RCAN3;CPE;XAF1;EIF4G3;MAP3K11;DIDO1;RNF13;WDR1;TREM2;TCIRG1;PIK3C2A;DUSP16;SYNE2;PIK3C2B;ADAMTS4;THBD;SGCD;ADAMTS1;EMILIN2;GAL3ST4;TNPO3;SH3D19;PLEKHG3;PLEKHG2;GPX1;CCDC34;CHPF2;SECISBP2L;HAUS4;C1ORF162;METTL22;EVC;ZNF516;MTFR1;EIF4E2;ASPA;CX3CR1;PLEKHH3;UNC93B1;HDAC1;EI24;FGL2;TULP3;PRR5L;NOD1;DENND3;SEMA3F;HDAC7;FBXL20;ABLIM1;POLR2E;ACSS1;WASF1;RFFL;POLR2J;MEST;PLEKHH1;SPAG9;KCNIP2;KLF4;KLF2;PML;NFASC;POLR3A;RAB15;PSAT1;APOC1;FOLR2;CLEC2D;APP;TRAF3IP2;DIXDC1;C14ORF93;IFIT3;IFIT2;GOLGA2;GOLGA5;RPS6KA1;SOX6;GOLGA7;C3ORF14;SP110;ACSL1;SLC11A1;MAPK8IP2;RUNX1;INPP4A;AZGP1;MTHFD2L;GINM1;PFN1;LLGL2;NECAB1;RWDD2A;GYPC;STXBP3;PDE1A;MGST1;MGST2;NLK;HELZ2;INPP5D;MAP7;TP53BP2;VASP;DTNA;GADD45B;SIGLEC10;PARP12;DERA;PARP10;LACC1;PARVG;TMCC3;ITM2A;ITM2C;CLIC5;HIP1;LIMD1;SERP1;SLC22A17;PRX;STAB1;RAB8B;EDN1;BTN3A1;TFEB;AP3B1;BTN3A2;PROX1;MTSS1;VAV1;IL17RA;MLF2;CLDN11;CLDN10;HCK;CLDN15;TLR5;SGK1;TLR2;AVPI1;RAB7A;C1QB;SLC20A2;ZDHHC20;PAPLN;WAS;GDPD1;NKD1;TYMP;CST3;PPP2CB;NT5E;CHRAC1;UBTD2;METTL4;SPTSSA;MAP4K5;APBB3;ARNT2;SVIL;NFYB;AP3D1;LHFPL2;LYVE1;TJP1;FAS;C1QC;STEAP3;KIAA1191;ARHGAP44;ARHGDIB;COTL1;HADH;PDE8B;PDE8A;NSF;KDM2B;CD300A;APLP2;LMO2;ATP1B2;KIF16B;COL4A4;COL4A3;AMPH;ISYNA1;PXK;AKNA;USP54;PXN;TMEM59L;DNAJC22;FBLN1;NID1;ADIPOR2;ZFP36L2;ARHGAP12;CAMSAP2;ARHGAP22;ARHGAP21;SDCBP;SCIN;COBLL1;ATP6V1H;ASIC2;SPECC1;TGFB1;ARHGAP25;DAP;TMEM119;MAN2B1;TGFBI;BMPR1B;FGFR3;DOCK6;B4GALT1;DOCK8;SLC40A1;SLC2A3;HK2;HEPH;CASP6;NFKBIZ;FLOT1;CASP1;BLNK;ABCC4;ABCC8;RHBDF2;PDE4C;PLAUR;PPP2R5A;ABCC9;LSR;DNM1;TGFBR1;IQCG;DNM2;ARHGAP10;DDAH1;IGDCC4;OAS1;OAS3;COL6A2;RASA2;MYH9;DNASE2;DOCK2;CAMK1G;FAM84B;SASH3;COLEC12;RGS19;THBS1;THBS4;RASD2;FAM168A;PALMD;NRIP2;LRIG1;NCAM1;LRIG3;GBP1;CAMK2G;GBP3;CMTM3;PPP2R3A;USP28;FMNL2;SCD;ALOX5AP;RGS10;PMP22;LTBR;LPIN1;LPIN3
Spinal_cord	805/11398	0.0000000000000000000000000000000000000000000000000000000002188068758961714917830277900294465609999358217398496052049325243420042117989366664026130207350435929008293492483053974122726585883528111380733516440344477160806491156108677387237548828125	0.00000000000000000000000000000000000000000000000000000007563424343477661523877172649074894819860342098724729716347532948240582674686613609023868428776853650420994484114945446218372360298961120240839040018698824496823363006114959716796875	0.000000000000000000000000000000000000000000000000000000006135154440451660916351412749611365312863025964922323585395770310874819136261608979113080608101485242772057821349130959197179549096689386172322200341255893363268114626407623291015625	0.000000000000000000000000000000000000000000000000000002120718384916124363394300596023539682137980517067965374105548021479557838707057420404206472910808939515791463878405903758898038838351450367791795059702053549699485301971435546875	-9.175445249765728	1218.1955695099318	SPI1;ARAF;TESK2;LIPA;PTPDC1;PREX2;PREX1;DPYSL2;RAVER2;C3AR1;MEF2C;UNC5B;HPCAL1;PHKA1;FRS2;DICER1;CD2AP;MTHFD2;RUFY3;FEZ1;RFX4;MYL3;PSME4;NGEF;ZC3HAV1;IQGAP1;HSD11B1;C3;PRKAR2B;RDH10;NGFR;HLA-DRB5;FUCA2;ERLIN2;LARP6;AIF1L;FERMT1;TMEM98;MRVI1;FAT4;FXYD5;AVL9;FERMT2;HLA-DRB1;FERMT3;MRPL34;SHB;LRRC1;ARHGAP4;OLR1;HLA-DPA1;ELOVL5;ELOVL2;ROM1;GMIP;VAMP8;FAM222A;SLC7A7;PLSCR4;PMP2;RAPGEF5;CRYAB;TMEM106A;VAMP3;ADAM22;FSTL3;PTGS1;GGA2;ADAM28;HLA-DMA;FRZB;UCP2;ADAM23;MICALL1;CLPTM1;FLNB;FLNC;STX2;JAM3;P2RY12;P2RY13;RIC3;ANKIB1;MBD6;SAMD4A;TMEM64;DCBLD2;TTLL7;HEYL;RIMBP2;HLA-DPB1;NCAPD2;PKN1;SIGLEC8;FRYL;LIMS2;LIMS1;FAM13A;F13A1;MSI1;CXCL16;MAP3K9;MTPAP;HLA-DOA;SLC16A3;TBR1;CNPY3;ATP11A;OLFM2;PKP2;UTRN;AJUBA;S100A8;DSC2;FTL;PFKFB3;SHC1;FBLIM1;TNFRSF11B;SPATA6;FBXO42;CORO1C;SLC9A3R1;SBNO2;SLC38A5;HHATL;RBPMS;TNFRSF10B;NFKB1;NFKB2;PTPRB;PTPRC;TBXAS1;SLCO1A2;HLA-DRA;CIITA;ITGAM;ITGB4;CRYBG3;FLT4;ITGB2;ECE1;RLBP1;HHEX;BOC;ITGAX;TRIM65;PGM1;SLC36A1;DSP;TNFRSF1B;SEZ6L;ATRN;SNPH;ITGA6;TRIM59;LCP2;TMBIM6;BIRC6;BCAT1;SLC25A13;CNTNAP4;BIRC3;ITIH5;LRP1;LRP4;PPM1F;LRP6;CECR2;IFI16;SH3BP2;SH3BP4;CCL2;TRIM47;FCGR1A;TRIM44;ATP9A;KCNJ2;NTRK2;SORL1;BICC1;SYT17;FCGR2A;ST5;PTPN6;CDR2L;TRIM38;MDGA2;SPG21;MYO1F;PREP;THUMPD1;ACTB;ICAM1;RASSF2;CDC27;CPNE3;LGALS9;SLC12A9;SEC63;ACVR1;ST6GAL1;ENTPD2;OMD;ANK2;CRISPLD1;SOAT1;TRIM14;MT1G;RIN3;LAP3;KCTD17;TP53;MT1E;SDC4;EPAS1;SDC2;PIK3R3;TGFA;PTTG1IP;PCDH17;SNX1;CD14;APOE;SNX5;TGDS;ST8SIA1;IGF2;IFI44;RAB27A;SUCO;ICK;ANLN;LPAR6;ID1;PPP1R1B;ID4;RGL1;FBXL5;PTPRU;CD40;HIBADH;PTPRN;CTSZ;AATK;SLC7A11;WASL;PCSK6;PPP1R18;CTSS;PPP3CA;CRTAC1;UIMC1;CTSH;CD37;AASS;CTSC;CAP1;PBRM1;SYK;CCDC113;GAB1;IL18;IL16;GAB2;ANO2;LAT2;ENAH;ARHGEF9;CNKSR3;SDE2;ARHGEF1;CD44;CD63;FOXC1;SELPLG;SLC43A3;CAPG;GNAI1;ALS2CL;FAM172A;CD55;CD74;MAP3K1;TMEM176B;TMEM176A;MYO9B;KLHL4;AP2B1;FKBP1A;NEDD4;CACHD1;ESYT2;SCARB2;SCARB1;CD84;CD82;UBE3C;CPOX;PLAT;TTF2;IFI44L;CLGN;GNPTAB;RGS1;PPFIA1;WWC3;EP300;DENND5A;ENPP4;PAMR1;SBF2;PDGFRB;ADAM10;CARTPT;TYROBP;RAF1;PPIC;TMED10;PSEN2;SLC1A2;SLC1A3;SLC1A4;PDS5B;SLC1A5;PSEN1;PLD1;DDX60;NDRG1;FUT8;RHPN2;TBC1D12;TBC1D15;CNTLN;SYT1;ARHGEF37;CRIM1;INHBB;BMP7;TJAP1;QDPR;ALPL;NABP1;AMOTL2;SDK2;PICALM;LAMC3;PLEK;MS4A7;ATP2A3;TNFAIP3;RND2;PITPNC1;LMNB1;SEC61A1;LYL1;BCL7C;SUN2;MMP2;NAV1;TTC38;EPN3;ACTA2;CREB3;TBC1D2;VCAN;ELF1;TBC1D5;IRF1;CHDH;ATG4C;IRF7;CRY1;IRF8;IRF5;LAMA5;RALA;LAMA1;TGFBRAP1;ASAP1;DNAH9;CLCN3;GNG3;CYTH4;EFS;GNG5;CLMN;SH3TC1;OXCT1;TMEM206;SLIT2;MTA3;CYTH1;EYA1;SOD2;SOD3;CD4;CD9;R3HDM1;CPVL;NRDE2;IPO13;CYFIP1;SLC4A4;EVA1B;MYC;NAMPT;DIP2B;ANKS1A;BVES;MAP1S;FNDC3B;FNDC3A;UNC13D;BIN2;BIN1;HECW2;MAP1A;ADPRH;LDHB;NCSTN;PLCG2;HMOX1;NCKAP1L;S100A11;HLA-DQA1;CDK17;GSDMD;ACE;NFATC2;IRF2BP2;NR1D1;ELL2;ST18;GPR137B;EHD1;EHD4;GJB6;CPEB2;MYOM1;GPI;BTG1;TCF20;PYGL;STON2;LFNG;FAM102A;ADAMTSL3;TIMP3;LDLRAP1;HAVCR2;TEAD3;ANXA1;ANXA3;IFNGR1;SSR3;COPZ2;PAX6;FAM126A;APBB1IP;HADHA;MS4A6A;ANGPTL2;PLCB2;ENG;HBEGF;HLA-DQB1;GRAMD1A;GRN;SF3B2;AHNAK;FAM129A;ADCY4;ADCY2;AOAH;ADCY7;FAM214A;TMEM165;FGD2;TM9SF3;FGD4;ERMP1;OLFML3;ALOX5;CHN1;LDLR;IL10RA;MCF2;AGT;ABI2;ABI3;LPCAT2;DGKD;CHPF;TNC;CLU;FAM107B;TUBB6;NAGLU;LAMP1;CDH1;SLCO2B1;LAMP2;LZTS2;SLC39A1;PHLDA3;NKX6-2;SLC15A2;MAGI3;SWAP70;TEX2;MOB3B;RAB32;SYPL1;ERF;PHLDB2;CSNK1G2;NOTCH3;PARM1;ITPR3;RASAL2;PHF21B;TTC21B;BTBD3;ESD;SLC15A3;RAB6A;ATP8B4;BTN2A2;WFS1;TMEM132A;SLC4A10;CYBRD1;ABHD15;MOB1A;LRFN5;DAB2;YEATS2;BCL6;RCAN3;CPE;ZNF536;XAF1;EIF4G3;MAP3K11;DIDO1;RNF13;WDR1;TREM2;TCIRG1;PIK3C2A;DUSP16;SYNE2;PIK3C2B;ADAMTS4;THBD;SGCD;ADAMTS1;EMILIN2;TNPO3;SH3D19;PLEKHG3;PLEKHG2;GPX1;CCDC34;CHPF2;HAUS4;C1ORF162;C1QL1;METTL22;EVC;EIF4E2;ASPA;CX3CR1;PLEKHH3;UNC93B1;HDAC1;EI24;FGL2;TULP3;PRR5L;DENND3;NLRC4;HDAC7;FBXL20;ABLIM1;POLR2E;ACSS1;WASF1;RFFL;POLR2J;MEST;PLEKHH1;SPAG9;KCNIP2;KLF4;KLF2;PML;NFASC;POLR3A;RAB15;PSAT1;APOC1;FOLR2;TNRC6B;APP;TRAF3IP2;DIXDC1;IFIT3;IFIT2;GOLGA2;GOLGA5;RPS6KA1;SOX6;GOLGA7;C3ORF14;SP110;ACSL1;SLC11A1;SLC6A11;MAPK8IP2;RUNX1;INPP4A;AZGP1;GINM1;PFN1;LLGL2;NECAB1;RWDD2A;STXBP3;PDE1A;MGST1;MGST2;NLK;INPP5D;MAP7;TP53BP2;NTSR2;VASP;DTNA;GADD45B;SIGLEC10;PARP12;SNAP91;DERA;PARP10;LACC1;PARVG;TMCC3;ITM2A;ITM2C;CLIC5;HIP1;EPB41L4B;SERP1;SLC22A17;PRX;STAB1;RAB8B;BTN3A1;TFEB;AP3B1;BTN3A2;PROX1;MTSS1;VAV1;IL17RA;MLF2;CLDN11;CLDN10;HCK;SGK1;TLR2;AVPI1;RAB7A;C1QB;SLC20A2;ZDHHC20;PAPLN;WAS;GDPD1;NKD1;TYMP;CST3;PPP2CB;NT5E;CHRAC1;UBTD2;SPTSSA;MAP4K5;ARNT2;SVIL;NFYB;AP3D1;LILRB1;LHFPL2;LYVE1;TJP1;FAS;C1QC;FCGBP;STEAP3;KIAA1191;ARHGAP44;ARHGDIB;COTL1;HADH;PDE8B;PDE8A;NSF;CD300A;APLP2;LMO2;ATP1B2;TMEM130;KIF16B;COL4A3;AMPH;ISYNA1;PXK;AKNA;USP54;HPCA;PXN;TMEM59L;FBLN1;NID1;ADIPOR2;ZFP36L2;ARHGAP12;CAMSAP2;ARHGAP22;ARHGAP21;SDCBP;SCIN;HRH3;COBLL1;ATP6V1H;SPECC1;TGFB1;ARHGAP27;ARHGAP25;DAP;TMEM119;MAN2B1;TGFBI;BMPR1B;FGFR3;B4GALT1;DOCK8;SLC40A1;SLC2A3;SLC2A5;HK2;HEPH;NFKBIZ;FLOT1;CASP1;BLNK;ABCC4;ABCC8;RHBDF2;PLAUR;PPP2R5A;ABCC9;LSR;DNM1;TGFBR1;DNM2;ARHGAP10;DDAH1;IGDCC4;OAS1;OAS3;COL6A2;RASA2;MYH9;DNASE2;DOCK2;FAM84B;SASH3;COLEC12;THBS1;THBS4;FAM168A;PALMD;NRIP2;LRIG1;NCAM1;LRIG3;GBP1;CAMK2G;GBP3;CMTM3;PPP2R3A;FAM167A;FMNL2;SCD;ALOX5AP;RGS10;PMP22;ATP13A4;LTBR;LPIN1;LPIN3
