,GeneSymb,MeanPval,OR,Pval,Y
37,SMAD2,-2.731522721779463,-0.3303574487175394,0.000112358,0.3184994876023684
38,NDUFAF4,-1.872511900586624,-0.02351452756185856,0.00119477,0.4864672557234766
39,NDUFAF7,-2.0799955839120816,0.03876258959116771,0.000306359,0.5222987389912382
40,CTH,-2.1433241857292065,-0.007040150830938951,0.000504701,0.4959474521553298
41,GDAP1,-2.4778135967333146,5.211338426525809e-06,0.00030267,0.5000029998875438
42,ARF5,-2.22548619290735,-0.028955561780421836,0.00127035,0.4833380105280823
43,AP3D1,-2.1037771951575435,0.00013371472171963054,0.00162107,0.5000769723806283
44,DBNDD2,-2.0021213670129607,-0.24762952663557738,0.00133997,0.3611934329008387
45,DBNDD1,-1.7273867243492953,-0.4352130383175291,0.000369411,0.26852577973347913
46,GLTP,-2.1728368741512574,-0.007552817410289135,0.000250414,0.49565235838230237
47,OLIG2,-2.326751985087919,3.765623513616106,0.000393332,0.9998284850456777
48,PIPOX,-1.7364729355535438,-0.01272499828747552,0.000876071,0.4926754261713373
49,ADARB2,-2.6264467951981474,-0.006891913401777238,0.000272857,0.4960327789904827
50,CCDC113,-2.2845196564238215,0.050296127254622694,9.13183e-05,0.5289204614850483
51,FGL2,-2.1428206332925224,-0.004939577285305979,0.00199312,0.4971565813970492
52,ATP1A3,-1.994582320224167,0.2563998858050199,0.00110551,0.6434529167375251
53,CLPTM1,-2.0637529480859014,-0.25546858899112407,0.00169565,0.35703920315342047
54,IPO13,-2.126778237676008,-0.003550466019888973,0.00040523,0.497956198850415
55,HMGB2,-2.3319410845580304,-9.76518290216049e-05,0.000556743,0.4999437870887847
56,EEF1A2,-2.1064864575144506,-0.21940018999814545,0.00112086,0.37632233862350495
57,RBBP5,-2.116942770511775,0.00011592864580900422,0.00027201,0.5000667338925264
58,CPEB2,-2.7235517871466883,0.18304439819427962,0.000125739,0.6038362228763671
59,ARL15,-2.136682943970465,-0.14427160553746646,0.000339552,0.4177059977607883
60,BIN1,-2.516878057113449,-0.004729070024214163,0.000392812,0.49727775536312063
61,TP53TG5,-2.060358937554376,0.9646368074434926,0.000544909,0.9021335109919928
62,RHEBL1,-1.9551951269396637,-0.3043866744903234,0.000348846,0.3316179873956648
63,IFT80,-2.5070607741271016,-0.16090946357724753,0.00014987,0.40841834127792703
64,CLIP2,-2.325760889738926,-0.04572142079844782,6.08967e-05,0.47370491647935187
65,ERMARD,-2.1039236969362944,-0.018362532909555567,0.00028127,0.48943125080264294
66,CD44,-3.0377260494878353,-0.2996946837212924,0.000116345,0.3340169429678834
67,CD46,-2.0885938730468108,-0.21552070614774596,0.000272903,0.37842121570132015
68,CA11,-2.1617624516639125,-0.12376884221103815,0.000714183,0.4292312566991361
69,ATG4C,-2.678553532766566,0.279768788474059,8.29146e-05,0.6557003261970153
70,PLB1,-2.8054593993618053,-0.013347295571073642,7.1704e-05,0.4923172837530746
71,CAMKV,-1.3978555310881036,-0.32387744969128063,0.000707165,0.321746883170076
72,CALY,-1.9565486266834498,-0.001254796305524905,0.000986777,0.49927768168552594
73,NIPAL2,-2.1371284713155627,-0.32107365843700164,0.000137804,0.32315736038302556
74,EIF4E2,-2.2831893643286314,1.1071733368711456,8.86734e-05,0.9275305622766612
75,PNP,-2.1655709442921878,-0.3270581630780847,0.00152182,0.3201507179954669
76,SERP1,-2.204746919234957,-0.06724234971963967,0.00124123,0.4613693346422364
77,SYBU,-2.313955354625844,-0.0011970194820657507,0.000179859,0.4993109406323666
78,HLA-DMA,-1.6975954822009096,-0.2265125697768151,0.00286988,0.3724864819138155
79,PCK2,-2.181599495214369,-0.1750086731365999,0.00127837,0.4005984079458474
80,CD74,-2.117128489661213,3.398046507541368,0.00058452,0.9996002579346783
81,DHX29,-2.059280876873336,-0.06349315651594648,0.00018332,0.4635153630674386
82,PPP2R3A,-3.2065987446614894,0.06330127545828186,1.92492e-05,0.5363747676701089
83,RCBTB1,-3.300303937049166,-0.036607945212639395,3.84672e-05,0.47893924153149864
84,ATG3,-2.5383915148209346,-0.39121006601699493,0.000108198,0.28888726168413736
85,PLEKHH2,-2.8207904140123605,-0.0007010370645281063,6.96096e-05,0.4995964507140204
86,PLEKHH1,-2.1828916449329143,-2.7917511039418526e-05,0.000223776,0.4999839293888173
87,FAM84B,-2.3620607383805936,-0.008839843795575448,0.000638061,0.49491155254268915
88,C2orf50,-2.6411193758919262,-0.4657175677621874,5.52931e-05,0.25495561377034887
89,PRX,-2.0484479573494347,-0.09170564218411968,0.000799924,0.44740527072108804
90,CRISPLD2,-2.8853656786204556,-0.0055451241556978385,7.62142e-05,0.4968080133093954
91,RFFL,-2.1286965642360025,-0.2949275171749457,0.000105138,0.3364631618434232
92,FAM69C,-2.269169711245984,-0.021883170539053653,0.0004735,0.4874056989972962
93,KHNYN,-2.1341041612090255,-0.46999292163790685,0.00108281,0.2530901595601224
94,PDE8B,-3.0485724564958203,0.16597269493920272,0.000135006,0.5943954704389656
95,DBH,-2.1449745219304437,-0.38528787074090215,0.000190434,0.29169664221026903
96,RAB27B,-2.8690430288428233,-0.47506127742233245,0.000128116,0.2508904178950002
97,APP,-2.3384467937133615,0.6234598671867702,0.000821557,0.8077676092558801
98,RFX2,-2.1002191202573663,0.9305481638998427,0.00017357,0.894981481949537
99,ELK3,-2.301038437684038,-0.02195303202123758,0.000415617,0.4873655090922979
100,CD300A,-2.033793958949972,-0.22162502600841072,0.000781427,0.37512074432972864
101,PAK1,-3.4358666394277857,0.00055975241733697,4.46698e-05,0.5003222193483758
102,PAPLN,-2.145217686570657,-0.4307482400598077,0.000356924,0.2705498865289291
103,IL10RA,-2.252525872724289,-0.35278909367757305,0.00043014,0.3073948674727058
104,TBR1,-2.0571405643613008,0.8104402373680544,0.00189161,0.8660072526670293
105,YTHDF1,-2.2720524619628595,-0.46868156658241555,0.000476434,0.253661379029466
106,NT5DC3,-3.0845215290771457,-0.1165629196114028,7.17427e-05,0.4333009069031326
107,ZNF599,-2.014652059974314,-0.13393064543948927,0.000588827,0.42350857398735153
108,ZFR2,-2.113349683139261,-0.0379647230959641,0.000212425,0.4781596550372946
109,GABRA1,-2.2555138653172357,-0.014398694655963487,0.000144493,0.4917122042314124
110,TKT,-1.9316992596277909,-0.05658234249413127,5.94883e-05,0.4674745805628282
111,NLK,-1.7133715558653908,0.37166173613191755,0.00253376,0.7017788024333461
112,FDFT1,-1.5931029692364898,-0.23942555758437314,0.00123241,0.36556338052489923
113,NLN,-2.575630300438865,-0.002991949660609529,0.000102552,0.4982777021399971
114,PVR,-2.0525850766586027,-0.012923400794945625,0.00247719,0.4925612414004855
115,IGFBP5,-2.554794596489192,-5.832223037146447e-06,0.000134063,0.49999664270254396
116,PHLDB1,-1.86390887579614,-0.09808281151710917,0.00039383,0.44377776255711815
117,EPS8L2,-1.4140994891228156,-0.23920965809182124,0.00403936,0.3656786852897001
118,TRIM9,-3.0978274228263585,-0.3665507905487817,0.000164428,0.30068998207909736
119,PFN1,-1.952067043984571,0.10086052165946008,0.00141543,0.5578004259494039
120,CREM,-2.5858952401972037,-0.0011099089706090343,6.10642e-05,0.4993610853851742
121,COX10,-2.9385863436170783,-0.4076451190440275,6.91585e-05,0.28117562834982335
122,TRIM3,-2.1600033687852576,-0.012349842526950311,0.0006054,0.49289133819561637
123,PIGU,-1.8245258639565545,-0.0008534543864163612,0.00130903,0.49950871232117716
124,PDGFRB,-2.1813447695813997,-0.016719358795485816,0.000136788,0.4903767519213803
125,TMC6,-2.0527625765609407,-0.20377969761797232,0.00185498,0.3848008535052918
126,MFNG,-2.115254976719676,0.05014087634497639,0.000996686,0.5288313899500695
127,FAM168A,-2.201867390925593,-0.33215971838129604,8.05778e-05,0.3175994041582877
128,RPLP1,-2.2565545164155294,0.17928371735535806,0.00116788,0.6017629138139025
129,TMSB10,-1.5601645569081435,-0.0014683972107971022,0.00323518,0.4991547234232159
130,TRADD,-1.4663564807845524,-0.07370959696641953,0.00504824,0.45767090662281223
131,ENKUR,-2.7014143769887733,-0.18117914404398863,7.76157e-05,0.39719165302836845
132,FBXW9,-2.467226494576816,-0.0706907987760329,0.00015363,0.4593967128477254
133,CIB1,-2.242668189885942,-0.009573758992741767,9.26989e-05,0.4944891244829898
134,PRIMA1,-2.1921170168100197,-1.981399802738237e-05,0.000250883,0.4999885941458794
135,THYN1,-1.8495807737626748,-0.02090917888287481,0.00410848,0.48796603352743567
136,TRIO,-2.5410821409287383,-0.017868511695740278,0.000138838,0.48971550860015234
137,CELSR3,-1.9356556635281248,-0.010319112580068353,0.000333053,0.49406012075278544
