,Gene,Y1a,Y1b,Y3a,Y3b
12605,ENSG00000204713,1.2707816665119937e-07,7.329830355741379e-07,5.425502981480007e-20,1.56798031194189e-18
12606,ENSG00000204764,0.00011078890160102242,0.0004630640061089522,0.0004627431967924075,0.0010184228652721946
12607,ENSG00000204789,0.0051470037569407556,0.006738724654354575,2.910037476566411e-05,0.0001692420571162055
12608,ENSG00000204815,0.0007635922746785986,0.0014602252902921116,3.580029970525679e-07,2.1065159594849345e-06
12609,ENSG00000204837,0.004219964551890465,0.004073424707752309,9.026447009738943e-11,2.8411057934158808e-09
12610,ENSG00000204839,0.000786635837796385,0.0015714050253934615,0.00550221260180277,0.013976139868130228
12611,ENSG00000204842,4.062787779239378e-09,7.54047082952092e-07,2.915858639258133e-14,6.024263089490601e-14
12612,ENSG00000204843,1.177544286746262e-12,6.067150166344824e-08,3.907669834961275e-08,5.460236218932975e-07
12613,ENSG00000204851,0.005139605479062131,0.00672981445759144,1.9571310635565533e-07,1.1427857296438152e-06
12614,ENSG00000204852,0.005268104849892961,0.005646961658123103,4.6200840799222195e-07,4.221466576354255e-06
12615,ENSG00000204856,0.0067421858752576775,0.007831170638517534,5.658486101597234e-09,7.604486549187243e-08
12616,ENSG00000204859,0.005448498237793054,0.009129799091494434,3.635570476619086e-11,8.258026963333044e-10
12617,ENSG00000204860,0.005134679172172364,0.006723880828285572,0.17350059512454374,0.2490232618760701
12618,ENSG00000204869,0.0023847494109781727,0.004864997000000223,2.1439233731864266e-05,9.146287792843973e-05
12619,ENSG00000204899,0.014291336118136324,0.020160364383190053,2.3489156955765433e-10,2.9438537494486224e-09
12620,ENSG00000204922,1.823361536567569e-12,1.0185553017415319e-07,1.4529093432361353e-08,1.4389179479857276e-07
12621,ENSG00000204923,0.0051297575627958615,0.006717952395234218,6.680940365339342e-18,7.140469581323315e-17
12622,ENSG00000204934,0.0024427793862970932,0.004078261513322631,5.178513823167879e-10,5.4891086527869744e-09
12623,ENSG00000204946,0.0007608392237671202,0.001455377589389426,2.1182647533651937e-07,1.6479472740659948e-06
12624,ENSG00000204947,0.0051260694358398655,0.006713509477787692,3.543800520447853e-13,7.257667912440929e-13
12625,ENSG00000204950,0.005124840646499923,0.006712029153949247,1.9118435296930618e-08,2.809402839513332e-07
