,Gene,Y0a,Y0b,Y1a,Y1b,Y3a,Y3b
4186,ENSG00000121671,0.03651372883425037,0.03286566810658235,0.052563045121976175,0.08088068168932848,0.0018280968293283518,0.009640274962901263
4187,ENSG00000121680,0.0353338490475442,0.03126528716362845,1.0249762794921202e-11,6.882896434739564e-09,0.001600025532324091,0.003327615847289509
4188,ENSG00000121691,1.0319280915265642e-05,0.0005320784880273564,2.566982159942504e-06,7.515017539767998e-06,1.1317368142661524e-05,7.175475154380735e-05
4189,ENSG00000121716,0.05999323397815316,0.07506279945311577,0.00010124638184122803,0.00014554440942792865,0.0022575207504076903,0.004367102648400347
4190,ENSG00000121741,0.05998366540610177,0.07505521262240399,0.002653628625841535,0.04556643397127007,0.004169619373355114,0.004148240612835248
4191,ENSG00000121742,0.027472360923221324,0.05345535345144024,0.4231993449550421,0.21696947611175793,0.044113751691404045,0.21131928813092807
4192,ENSG00000121749,0.10966400301049509,0.12310960412226597,0.000620819504430644,0.004287832400988735,0.7241051282170591,0.6782370961513082
4193,ENSG00000121753,0.015762092904676995,0.014997287679440542,2.253416429407203e-25,1.01528600309279e-15,0.002925801649945574,0.006424604882240442
4194,ENSG00000121766,0.037745430938071645,0.033493362335408575,9.692588015702032e-07,2.120615099952069e-05,0.00011517044282006653,0.0005014320994499809
4195,ENSG00000121769,0.14606894646835095,0.1448600354630532,9.011378395602014e-11,1.898616749050644e-09,0.001466228109650289,0.007409372319227927
4196,ENSG00000121774,0.13756594621945267,0.1361651794586891,1.955193885104849e-15,2.343793449705758e-13,0.02557421312866128,0.024291237243312
4197,ENSG00000121775,0.059916725396863005,0.07500212453342699,1.702776549104415e-11,8.393627814887707e-10,3.535859006608159e-09,1.1278149257864597e-07
4198,ENSG00000121851,0.024803000197535334,0.030812113684333314,1.3194238174722404e-05,0.0004991071058185204,0.0007436883966832952,0.0016331887558658244
4199,ENSG00000121858,2.3691357172400157e-05,0.022588917482354854,3.390504077219422e-05,0.0066200860379611644,4.133034364390571e-06,4.561955152131046e-05
4200,ENSG00000121864,0.46058313498482456,0.1415409777157261,3.3703220113115472e-21,3.833609484413939e-15,1.3540362248698414e-18,8.38451055464404e-18
4201,ENSG00000121871,0.05983759581059961,0.04664983127026776,1.6591080985283052e-14,4.72072383231362e-12,0.5076745473306234,0.6440609240774647
4202,ENSG00000121879,7.304856244820379e-08,5.477346582611687e-05,3.4654469962739016e-10,3.137376798855184e-07,1.0400103603473207e-07,1.9667375079242425e-06
4203,ENSG00000121892,0.10948189016214652,0.12297989314748237,2.2595173806915313e-08,1.689285877570019e-06,0.11642127600467256,0.12479092681236555
4204,ENSG00000121897,0.022382257308193154,0.019763083902163706,2.4396789138694538e-12,4.5386476816103773e-10,2.1819315412707475e-12,6.458297086754051e-12
4205,ENSG00000121900,0.059840308174682555,0.07494149468483724,0.04131058772665267,0.09121334199678487,0.0011110341516925013,0.002799805819785324
4206,ENSG00000121903,1.0225611153870956e-06,0.00012051778533965298,3.967206146240117e-25,3.584967338167465e-19,2.0505096697755374e-14,7.701848508649476e-12
4207,ENSG00000121904,0.0579131531431197,0.05234006107782918,0.0014092902549467867,0.008239814532996985,0.0016031945026395446,0.001253129119004098
4208,ENSG00000121905,0.037043987143460085,0.04008829425759194,4.74062412958422e-10,1.4269923853990328e-06,0.998794779837697,0.9958907500419166
4209,ENSG00000121931,0.059802133794113616,0.07491119665374878,1.1079770326399391e-13,5.771775135461648e-12,7.211662687054547e-11,3.95970286692105e-09
4210,ENSG00000121933,0.05979259376267807,0.07490362390511321,0.05195661194881418,0.05224296141131698,1.051145894362454e-08,8.167742745415034e-06
4211,ENSG00000121940,0.05978305515636115,0.07489605186002661,5.66248520930391e-06,1.4291061148317901e-05,7.94862941877232e-09,1.373298681698427e-07
4212,ENSG00000121957,0.8154144919615128,0.936284219288363,6.6703935871147815e-18,1.097557073186657e-14,0.001445973044206557,0.002351023490137607
4213,ENSG00000121964,0.0892240568400037,0.08104363513052246,2.7105315753147906e-12,2.0379555355201308e-10,2.7288795983542696e-06,1.1269087344596393e-05
4214,ENSG00000121966,0.997275722265783,0.9976271124874582,0.0001905975727018189,0.0015777597993397244,0.017559431783593493,0.021330801160196946
4215,ENSG00000121988,0.035793720230658556,0.015381135992834452,8.943020372542666e-19,3.508471706689609e-14,0.005611710650422635,0.014361601557045892
4216,ENSG00000121989,0.06478705512138805,0.060221076338544254,9.426158936441882e-14,4.406805590472888e-11,0.01612265302282087,0.045889864145973014
4217,ENSG00000122008,1.0206542388845458e-06,0.00012037301683117887,3.4758757962967156e-14,1.0188320762441988e-10,4.427588240002855e-15,3.2751358839084235e-12
4218,ENSG00000122012,0.08915513474546147,0.08100295072765921,0.0003265483973028,0.0006769614333175562,2.0366368408452198e-07,6.247464050663951e-06
4219,ENSG00000122025,0.037862411166001496,0.018737582881590872,4.810861666167849e-10,1.3768423456696124e-09,3.0828462029516534e-09,3.5111720590922014e-08
4220,ENSG00000122026,1.1167621298656666e-07,6.815303060201342e-05,5.855501220522248e-17,1.8187205737073175e-13,0.6464908412895624,0.8872320627329
4221,ENSG00000122033,0.002521155490707275,0.04045322414591951,3.0342921141546464e-05,3.468633834156523e-05,2.902210002763106e-08,1.4035424776290988e-06
4222,ENSG00000122034,0.4848822771108071,0.22006909913972358,0.0012479011199602401,0.003331241752404067,1.3210443312627978e-10,5.821553640731931e-09
4223,ENSG00000122035,0.05966870297356906,0.07480524217657597,1.9088689000064776e-12,1.5333755901282371e-09,7.294003166607112e-12,1.4751549555309659e-09
4224,ENSG00000122042,7.838013183906655e-08,0.00010851050102725003,3.090143727836453e-15,3.0211025481341386e-12,7.4257429486489495e-06,5.6019402959582463e-05
4225,ENSG00000122068,3.768398164600236e-08,3.157273665305548e-05,6.216412047511265e-14,2.2152905093119472e-11,1.5333800832440373e-11,5.281349046911221e-10
4226,ENSG00000122085,0.039496629334901764,0.04286792356440267,6.59296117588812e-06,0.00012738239997543325,1.9082898677773478e-13,2.0875474022123713e-12
4227,ENSG00000122122,0.0001223839084373344,0.1342955651751775,0.9999989130772046,0.9999983187265261,0.9998288713794096,0.9999790602231824
4228,ENSG00000122126,0.059621116715798984,0.07476743468535448,6.480112005682524e-09,1.5787558615189213e-07,2.0921061269419514e-09,7.768879560148507e-08
4229,ENSG00000122140,0.05961160373050529,0.07475987529511594,3.1116427355917914e-11,8.830427834383057e-10,9.526523892549712e-10,1.2508913647131632e-08
4230,ENSG00000122203,0.05960209216687419,0.07475231660742276,0.9798508347350541,0.9622712645793532,0.0003443036523197511,0.0004473617737479701
4231,ENSG00000122218,4.695980983673607e-06,0.0006928434332307737,4.621771521984833e-11,6.268059770762478e-10,4.4921075552140226e-13,8.350666473232144e-11
4232,ENSG00000122254,0.05958307330387276,0.0747372013394613,0.05962318451018263,0.0625857227076105,0.14119062284407902,0.2897652855195293
4233,ENSG00000122257,0.2543192235996934,0.9703852561933789,4.083549132940482e-09,2.712364200695741e-07,0.001862992116160584,0.009068975793662497
4234,ENSG00000122299,6.545268987827631e-06,0.000495383402673324,1.1437173983924802e-09,5.827750024687271e-08,1.8071468273030474e-09,1.1919159804007506e-09
4235,ENSG00000122335,0.08892115875168698,0.08086476302846841,3.8455356676006135e-10,2.953584662014386e-09,0.008145469204053169,0.016405648458151453
4236,ENSG00000122359,0.23875603395130288,0.2254428919489024,0.021561098998159067,0.03878888230899222,2.1002388255716347e-11,2.4885380693372295e-09
4237,ENSG00000122367,8.065327129573524e-06,0.0003096334701685761,1.3196301048458946e-19,4.910993629504209e-16,0.07437254089390674,0.04039809483381879
4238,ENSG00000122376,0.3985320912852572,0.20412225062914313,3.982228281427896e-14,6.38122723842527e-11,0.1970098773944596,0.13929412149318393
4239,ENSG00000122378,0.002513486072887434,0.040376938503305766,0.00010716102928734074,0.0003847316883714429,8.929772646590991e-08,6.689508588089817e-07
4240,ENSG00000122386,0.0025130606771257063,0.040372704455025346,1.4491875879622163e-08,6.949261620110909e-07,5.966960686879558e-08,1.42486292306291e-06
4241,ENSG00000122390,0.024627124352068014,0.030672095568781126,5.6492336011274155e-12,8.333582893364091e-10,3.4945341912694977e-06,2.7470624752075624e-05
4242,ENSG00000122406,0.019822386337393222,0.19045382176849418,2.31118849296494e-15,1.7329753238958856e-12,1.935489279772631e-09,8.602716927831593e-08
4243,ENSG00000122417,8.057119930274517e-06,0.00030943057769810997,6.439643824595545e-08,9.695510779441384e-07,1.3381031558668983e-06,8.541249779564177e-06
4244,ENSG00000122435,0.36611947226434466,0.12467913080164135,0.00010220299886852234,0.00013885299077355377,6.746319702082164e-08,2.7520471480031702e-08
4245,ENSG00000122477,0.03743236610369373,0.03331341372192104,1.8688746383867247e-11,1.0212116202781335e-09,6.654113924560964e-09,6.457179668128689e-07
4246,ENSG00000122481,0.05945010034661412,0.07463147310741615,9.108341100596525e-05,0.00017024892026450613,5.109629055222995e-15,1.1493798916259313e-13
4247,ENSG00000122482,9.840885528553959e-09,7.57988296148316e-05,8.027154269364267e-13,6.309422737719494e-11,1.3973240676094695e-08,3.8068824372958943e-07
4248,ENSG00000122483,0.05943112691867624,0.07461638030401092,7.299770117968162e-18,6.628475077802141e-14,0.9340381305680542,0.9368090724455113
4249,ENSG00000122484,4.0093775139361025e-09,3.428852798903766e-05,0.01227518556381515,0.06356246604394565,0.020819249563081153,0.04987336444688742
4250,ENSG00000122490,0.04167128270287147,0.015458192788388782,2.333737735309833e-06,7.707564195153937e-06,0.00013082013708557228,0.00048218722136716654
4251,ENSG00000122507,1.2315484974998565e-10,5.352257616920835e-08,1.8072089756850606e-18,1.982053288127745e-14,7.578739153837511e-12,1.136021049123326e-09
4252,ENSG00000122512,0.006606457161001452,0.005612920784377936,2.5321942245226707e-12,2.2166580406044512e-11,0.43544320422211324,0.4263515516989586
4253,ENSG00000122515,0.024578260061638466,0.03063313083664355,1.3432002018028282e-16,2.175329314114223e-10,0.00016804559074435076,0.0008408165887531657
4254,ENSG00000122545,0.0025071126715390025,0.040313472419794126,0.016524951571250793,0.03102502291331071,0.014117514444234128,0.02121661637850169
4255,ENSG00000122547,0.9993542532082784,0.9970712100163592,3.2557748337463084e-13,1.3849496848612866e-11,3.048192907637677e-11,3.7313276862817785e-09
