,Gene,Y1a,Y1b,Y3a,Y3b
8857,ENSG00000165169,1.1510259762216212e-17,1.1510259762216212e-17,2.6563995123240116e-09,2.6563995123240116e-09
8858,ENSG00000165175,0.0014412502000324115,0.0014412502000324115,0.0021252771950822703,0.0021252771950822703
8859,ENSG00000165181,7.022467966644944e-13,7.022467966644944e-13,0.10232488992874153,0.10232488992874153
8860,ENSG00000165185,1.1088109024709017e-12,1.1088109024709017e-12,6.784703711146181e-05,6.784703711146181e-05
8861,ENSG00000165186,9.864782614163925e-07,9.864782614163925e-07,0.08496402255673494,0.08496402255673494
8862,ENSG00000165194,5.06977035652304e-13,5.06977035652304e-13,0.032726286242477094,0.032726286242477094
8863,ENSG00000165195,5.299205273974014e-10,5.299205273974014e-10,0.08253089860691683,0.08253089860691683
8864,ENSG00000165209,1.1308567387129091e-08,1.1308567387129091e-08,0.011852257474148902,0.011852257474148902
8865,ENSG00000165219,8.512863902738993e-09,8.512863902738993e-09,1.0836563043523766e-07,1.0836563043523766e-07
8866,ENSG00000165233,1.4570934655419498e-15,1.4570934655419498e-15,0.0028489472300082994,0.0028489472300082994
8867,ENSG00000165238,1.0714319652712563e-36,1.0714319652712563e-36,1.4963198165168469e-06,1.4963198165168469e-06
8868,ENSG00000165240,2.9314753107225996e-05,2.9314753107225996e-05,1.0104150556416495e-09,1.0104150556416495e-09
8869,ENSG00000165259,0.03568232245974414,0.03568232245974414,2.531187583296613e-15,2.531187583296613e-15
8870,ENSG00000165264,6.2354580161442805e-31,6.2354580161442805e-31,3.265115752849293e-08,3.265115752849293e-08
8871,ENSG00000165271,8.540884086890588e-10,8.540884086890588e-10,1.749193461938791e-13,1.749193461938791e-13
8872,ENSG00000165275,9.498039361216417e-08,9.498039361216417e-08,4.073151211717921e-06,4.073151211717921e-06
8873,ENSG00000165280,1.3992746229136542e-18,1.3992746229136542e-18,4.655034443484406e-06,4.655034443484406e-06
8874,ENSG00000165282,6.125162236700395e-12,6.125162236700395e-12,2.060493848921041e-10,2.060493848921041e-10
8875,ENSG00000165283,3.327824050892811e-24,3.327824050892811e-24,2.6883341048481214e-08,2.6883341048481214e-08
8876,ENSG00000165288,1.6845202522187434e-14,1.6845202522187434e-14,8.873075894034969e-05,8.873075894034969e-05
8877,ENSG00000165300,0.02975947251555677,0.02975947251555677,2.9947182300227116e-05,2.9947182300227116e-05
8878,ENSG00000165312,3.518131814500737e-21,3.518131814500737e-21,0.0003748612435423596,0.0003748612435423596
8879,ENSG00000165322,0.3463959420170141,0.3463959420170141,2.9230685126590388e-06,2.9230685126590388e-06
8880,ENSG00000165323,0.0028938141417939596,0.0028938141417939596,6.083320603127211e-12,6.083320603127211e-12
8881,ENSG00000165338,8.778175162726425e-06,8.778175162726425e-06,0.38958310060890833,0.38958310060890833
8882,ENSG00000165355,2.9761012658966524e-13,2.9761012658966524e-13,2.962449747024645e-07,2.962449747024645e-07
8883,ENSG00000165359,1.3291848736620855e-17,1.3291848736620855e-17,2.336392729207837e-10,2.336392729207837e-10
8884,ENSG00000165379,0.9930322005572636,0.9930322005572636,0.928852872822837,0.928852872822837
