,Mean,Min,Names,Num
3575,-0.5972912197944301,0.003814,RRP9,108
3576,-0.6180932740098194,0.003814,PARP3,94
3577,-0.46835656536779496,0.01066,GPR62,56
3578,-0.4982064278289302,0.003919,PCBP4,75
3579,-0.5636388098936989,0.0035740000000000004,ABHD14B,81
3580,-0.510549870231563,0.0035740000000000004,ABHD14A,88
3581,-0.45853456175325685,0.0035740000000000004,ACY1,102
3582,-0.4136905616799188,0.055689999999999996,RPL29,74
3583,-0.5263707329286387,0.004193,DUSP7,59
3584,-0.5363245283962569,0.004572,POC1A,266
3585,-0.49843470367908266,0.0009656,ALAS1,120
3586,-0.48302792735251343,0.002968,TLR9,88
3587,-0.493744241538423,0.003058,TWF2,108
3588,-0.6362996770396382,0.003058,PPM1M,68
3589,-0.6126710007752318,0.003469,WDR82,135
3590,-0.6184621532750985,0.003058,GLYCTK,96
3591,-0.5131267225640475,0.0021969999999999997,DNAH1,365
3592,-0.4454991699236781,0.01408,BAP1,98
3593,-0.5075723099409137,0.00275,PHF7,107
3594,-0.5616637351038622,0.00275,SEMA3G,107
3595,-0.4870008841167059,0.002994,TNNC1,96
3596,-0.4174850342767088,0.01948,NISCH,220
3597,-0.4402386947054179,0.002058,STAB1,207
3598,-0.3829639874407198,0.014819999999999998,NT5DC2,144
3599,-0.368518662056494,0.014819999999999998,SMIM4,113
3600,-0.38125973235127597,0.0008956,PBRM1,734
3601,-0.4176944703064568,0.0033299999999999996,GNL3,106
3602,-0.41644250469068617,0.0033299999999999996,GLT8D1,113
3603,-0.3793609896541962,0.0552403831119,SPCS1,80
3604,-0.3909221332873416,0.0005437,NEK4,348
3605,-0.4050888534815537,0.0012490000000000001,ITIH1,183
3606,-0.44887878706132406,0.0012490000000000001,ITIH3,192
3607,-0.526890001544313,0.003638,ITIH4,255
3608,-0.5291267350115173,0.003638,MUSTN1,161
3609,-0.5258260940601733,0.001546,TMEM110-MUSTN1,468
3610,-0.5279085220216677,0.001546,TMEM110,446
3611,-0.44144428942830954,0.001257,SFMBT1,798
3612,-0.3940617112663239,0.006351,RFT1,304
3613,-0.38942627942040187,0.00687202884828,PRKCD,207
3614,-0.3243729455277944,0.014180000000000002,TKT,355
3615,-0.43172382752145777,0.021659129012700003,DCP1A,280
3616,-0.4460596115587936,0.0008423,CACNA1D,1374
3617,-0.42264396371272284,0.0025857304901100004,CHDH,276
3618,-0.49299241922022347,0.0025857304901100004,IL17RB,235
3619,-0.5262903642627959,0.0032546922242,ACTR8,214
3620,-0.5002761164614099,0.0057280000000000005,SELK,130
3621,-0.5052829949211712,6.732e-05,CACNA2D3,4824
3622,-0.4787750606466799,0.015009999999999999,LRTM1,291
3623,-0.6829281421434965,0.0005016009023430001,WNT5A,179
3624,-0.5495351532710485,0.0001702,ERC2,4575
3625,-0.5063348702337072,0.00611771012579,CCDC66,568
3626,-0.5024220295253884,0.0041267775430199995,FAM208A,537
3627,-0.5370991741253207,0.00012666265929499998,ARHGEF3,1887
3628,-0.6519460437098914,0.00664219989913,SPATA12,189
3629,-0.6945025931257827,0.0002677,IL17RD,473
3630,-0.8391685786236531,1.2370000000000001e-08,HESX1,154
3631,-0.8697866419494193,3.306e-05,APPL1,220
3632,-0.9344430793656883,0.000138634119902,ASB14,161
3633,-0.674019525494087,0.000138634119902,DNAH12,1277
3634,-0.6589495827007004,6.528e-08,PDE12,505
3635,-0.7104390681020316,6.528e-08,ARF4,209
3636,-0.5966660507923796,0.00247634908619,DENND6A,351
3637,-0.7410889049978362,0.000398962156491,SLMAP,530
3638,-0.5796373945047998,0.001235,FLNB,838
3639,-0.470196467190023,0.00823923166241,DNASE1L3,210
3640,-0.38932478755485167,0.00143,ABHD6,451
3641,-0.246646046704719,0.00338756635556,RPP14,278
3642,-0.36878956775959315,0.0013814707918499997,PXK,695
3643,-0.38826159207385336,0.0018141454939,PDHB,158
3644,-0.6295241269259976,0.0006619,KCTD6,111
3645,-0.5602814369008804,0.0006619,ACOX2,183
3646,-0.5669703018324989,0.003319,FAM107A,455
3647,-0.42975665113212497,0.002559,FAM3D,312
3648,-0.45019751293591503,0.0003393,C3orf67,942
3649,-0.4795250648293744,0.0001802,FHIT,9873
3650,-0.3834384501067848,0.0005034,PTPRG,4121
3651,-0.3714718711402019,0.0354094396719,C3orf14,82
3652,-0.38476099406066366,0.026180000000000002,FEZF2,49
3653,-0.6393803668957158,5.24632058336e-05,CADPS,2612
3654,-0.453176463670515,0.0006519138554559999,SYNPR,2084
3655,-0.751279257357869,0.00544577404312,SNTN,219
3656,-0.5742602377608395,0.004021,THOC7,167
3657,-0.5799677129303588,0.00443705323521,ATXN7,686
3658,-0.5269823266878191,0.02253,PSMD6,197
3659,-0.39451123919246756,0.00541,PRICKLE2,994
3660,-0.39367088532128724,0.001199,ADAMTS9,979
3661,-0.3960938032371052,0.002082,MAGI1,3883
3662,-0.3931021967302623,0.00609,LRIG1,772
3663,-0.3346677457204767,0.01583,KBTBD8,104
3664,-0.3995037905346788,0.000774453637682,SUCLG2,1953
3665,-0.46813252811635425,0.0005677000000000001,FAM19A1,3150
3666,-0.5295282357935615,0.0013800000000000002,FAM19A4,1167
3667,-0.4769637980551669,0.0076366410799300006,EOGT,282
3668,-0.4269121680503837,0.0113875365876,TMF1,173
3669,-0.4336694226852181,0.01522,UBA3,153
3670,-0.3330899266901346,0.01522,ARL6IP5,194
3671,-0.36483035046430057,0.008477,LMOD3,206
3672,-0.3956282411826114,0.001097,FRMD4B,1337
3673,-0.2623714000153526,0.0032176184316599996,MITF,1072
3674,-0.4282531633524212,0.00157614131547,FOXP1,2450
3675,-0.6584845031060949,0.00023485996409799997,EIF4E3,409
3676,-0.7413122280990115,0.00023485996409799997,GPR27,86
3677,-0.7645904970960645,0.000558439115518,PROK2,138
3678,-0.4741523747924911,0.003735,RYBP,318
3679,-0.2264922526126858,9.105387308460001e-06,SHQ1,302
3680,-0.517668095592931,0.0004181,GXYLT2,452
3681,-0.8006712439969296,0.0006999261174630001,PPP4R2,550
3682,-0.7212982265764534,0.0010630000000000001,EBLN2,107
3683,-0.4701704085135194,0.0001119,PDZRN3,1118
3684,-0.39342479562193794,0.0005085,CNTN3,1565
3685,-0.40689152129927636,0.02201,ZNF717,261
3686,-0.4022561001474105,0.001042,ROBO2,8624
3687,-0.4144515974181111,0.00023769999999999998,ROBO1,5645
3688,-0.4432771983343789,0.006335,GBE1,1168
3689,-0.36676947719697994,0.0003657,CADM2,5861
3690,-0.3974607038657429,0.00136284268383,VGLL3,272
3691,-0.2972361200706159,0.0213481518908,CHMP2B,178
3692,-0.30785250480469867,0.0156890089028,POU1F1,124
3693,-0.8385585343940136,0.0005842000000000001,HTR1F,1110
3694,-0.9703432715758067,0.001696,CGGBP1,524
3695,-0.978102512072675,0.007031999999999999,ZNF654,462
3696,-0.869543101164776,0.00975467078763,C3orf38,126
3697,-0.4251548720162714,0.006097,LOC100506944,997
3698,-0.36340770922246546,0.00327546560101,EPHA3,1535
3699,-0.41502692686817033,0.01214,PROS1,314
3700,-0.42775765853420633,0.01151,ARL13B,237
3701,-0.41783390802155557,0.01151,STX19,82
3702,-0.4504904704226059,0.02077,DHFRL1,57
3703,-0.4516339971786318,0.009729999999999999,NSUN3,255
3704,-0.4029495786704165,0.0009525,EPHA6,3867
3705,-0.31017334323208545,0.01635,ARL6,174
3706,-0.32644687636054975,0.004194,CRYBG3,323
3707,-0.35129824594674025,0.01549,MINA,128
3708,-0.3357397845881835,0.01627,GABRR3,267
3709,-0.3023207540563199,0.0362,OR5AC2,169
3710,-0.37704707625956246,0.00357003446423,OR5H1,171
3711,-0.34651745514735827,0.00357003446423,OR5H14,289
3712,-0.35179714368811055,0.01831,OR5H15,300
3713,-0.4175173388914419,0.008161,OR5H6,309
3714,-0.44163426707997677,0.02497,OR5H2,225
3715,-0.4652827182067857,0.00361142778069,OR5K4,93
3716,-0.48890400427864833,0.02362,OR5K3,143
3717,-0.34730119347843097,0.0425827474271,OR5K1,97
3718,-0.364918087849655,0.026060000000000003,OR5K2,87
3719,-0.40063994137054965,0.026060000000000003,CLDND1,162
3720,-0.4076284277381419,0.00587453671686,GPR15,83
3721,-0.42096786745511117,0.01961,CPOX,216
3722,-0.3227436792122387,0.0004716,ST3GAL6,389
3723,-0.3638020991242126,0.00040659999999999996,DCBLD2,698
3724,-0.45061601573134996,0.0011858836558099998,COL8A1,781
3725,-0.584844236077208,0.0005765977837999999,CMSS1,1356
3726,-0.6094667229331276,0.0005765977837999999,FILIP1L,1137
3727,-0.7982991769964449,0.00270978155991,TBC1D23,390
3728,-0.6641020360304495,0.00270978155991,NIT2,179
3729,-0.6415906982987952,8.47e-05,TOMM70A,249
3730,-0.5905560486286712,0.0173546180466,LNP1,322
3731,-0.48593380261555746,0.005194,TMEM45A,562
3732,-0.7542330458380967,0.009564,ADGRG7,626
3733,-0.8839599947193535,0.01914,TFG,309
3734,-0.5020269317566176,0.00541399945466,ABI3BP,1230
3735,-0.48232677984984773,0.0008837,IMPG2,415
3736,-0.3661886981484396,0.002595,SENP7,919
3737,-0.5181953404643834,0.001362,TRMT10C,101
3738,-0.4664306461389009,0.001362,PCNP,169
3739,-0.6134614936153333,0.007559999999999999,ZBTB11,198
3740,-0.6335179323805847,0.0020288387475399998,RPL24,130
3741,-0.5551312759265348,0.004297,CEP97,250
3742,-0.5362311586814312,0.002451,NXPE3,211
3743,-0.5958177467197866,0.002451,NFKBIZ,145
3744,-0.4942239094286034,0.00388110895861,ZPLD1,977
3745,-0.42048604237701814,0.00033600007136699996,ALCAM,1137
3746,-0.4776136925807593,0.009822445243200001,CBLB,976
3747,-0.4277585546448386,0.014730000000000002,CCDC54,94
3748,-0.4303208737226447,0.00244063062598,BBX,1214
3749,-0.2751756876503059,0.00692664269707,CD47,221
3750,-0.2971601171188815,0.028360000000000003,IFT57,562
3751,-0.3488868045256647,0.0020109999999999998,HHLA2,547
3752,-0.3278227707224837,0.0006141,MYH15,846
3753,-0.2983227050179833,0.007808,KIAA1524,301
3754,-0.2914755804627028,0.006274,DZIP3,447
3755,-0.4324712743419658,0.01375,RETNLB,120
3756,-0.4924856361708052,0.008223000000000001,TRAT1,256
3757,-0.32424048367928765,0.002675,GUCA1C,416
3758,-0.4227216220942205,0.008131999999999999,MORC1,998
3759,-0.5827583445939575,0.00335058626304,DPPA2,312
3760,-0.5986850395236756,0.00335058626304,DPPA4,248
3761,-0.46738107883788965,0.00478736941538,PVRL3,483
3762,-0.4688238814977229,0.008283,CD96,572
3763,-0.38731879083288373,0.008283,ZBED2,98
3764,-0.39347398955180396,0.003855,PLCXD2,1063
3765,-0.45886185651514894,0.003855,PHLDB2,1618
3766,-0.9114403945389186,0.0007760456483280001,ABHD10,238
3767,-0.7300289235140223,0.0007760456483280001,TAGLN3,249
3768,-0.3921814572319531,0.0063537098307299995,TMPRSS7,473
3769,-0.39752682365470915,0.0033020000000000002,C3orf52,316
3770,-0.37456168346283647,0.02245,GCSAM,157
3771,-0.26552864054746844,0.002466,SLC9C1,1136
3772,-0.20216205198488202,0.0541082884782,CD200,242
3773,-0.5749852595198301,0.00598760070128,BTLA,199
3774,-0.46735816781480866,0.00829081436965,ATG3,254
3775,-0.45127058630441497,0.011591266642499999,SLC35A5,230
3776,-0.42405925506681297,0.005453,CCDC80,261
3777,-0.26697482050196253,0.01765,CD200R1L,301
3778,-0.2736579930649576,0.05482000000000001,CD200R1,442
3779,-0.3465892169581174,0.05856,GTPBP8,139
3780,-0.3221835556235405,0.02014,C3orf17,154
3781,-0.46463866176458396,0.0004273,BOC,579
3782,-0.30809321013292873,0.002412,CFAP44,990
3783,-0.25824358837205624,0.0105473372532,SPICE1,582
3784,-0.3207093081864121,0.005496,SIDT1,570
3785,-0.3608280248869399,3.58155224074e-05,KIAA2018,133
3786,-0.3826002401909438,0.0008474,NAA50,116
3787,-0.3286905760367172,0.002875,ATP6V1A,203
3788,-0.3709055988847603,0.00015400461083700002,GRAMD1C,428
3789,-0.3314205021592938,0.002084,ZDHHC23,163
3790,-0.33542705896850006,0.00020870305217500002,KIAA1407,298
3791,-0.3619006400359103,0.00020870305217500002,QTRTD1,170
3792,-0.4162875070082461,0.000728809862577,DRD3,384
3793,-0.4631818482188652,0.000251845838613,ZNF80,143
3794,-0.5500269402609981,0.0221,TIGIT,130
3795,-0.4794534876235031,0.00026289999999999994,ZBTB20,2830
3796,-0.6100676043456547,0.00020823338272999998,GAP43,487
3797,-0.37506394133954424,0.000816,LSAMP,2965
3798,-0.45086149235072553,0.0008786,IGSF11,1429
3799,-0.38858865348451643,0.001048,C3orf30,240
3800,-0.4286605220577966,0.001593,UPK1B,317
3801,-0.49026458869707584,0.00262869726213,B4GALT4,315
3802,-0.5266906385074294,0.000162181924387,ARHGAP31,884
3803,-0.5790653827332526,0.00012338360724,TMEM39A,255
3804,-0.7175132564228809,6.35215579828e-05,POGLUT1,237
3805,-0.6751099215586324,6.35215579828e-05,TIMMDC1,268
3806,-0.44810884576946475,0.0018934605780399998,CD80,346
3807,-0.3743752251463305,0.00637807150561,ADPRH,151
3808,-0.27154309314822267,0.013569999999999999,PLA1A,275
3809,-0.33942006354746945,0.0050420000000000005,POPDC2,237
3810,-0.31164618657897203,0.032260000000000004,COX17,167
3811,-0.36942684711280666,0.009039,MAATS1,414
3812,-0.4770686516382603,0.008417000000000001,NR1I2,387
3813,-0.4669009080268109,0.002591,GSK3B,1393
3814,-0.37202214437414344,0.002675,GPR156,726
3815,-0.4980611832585748,0.022410266431299997,LRRC58,226
3816,-0.3902808787806597,0.00305302827321,FSTL1,397
3817,-0.5956626663365194,0.006271,NDUFB4,154
3818,-0.4251359918481764,0.011609999999999999,HGD,409
3819,-0.5017185452539294,0.00702936605751,RABL3,281
3820,-0.534464407099848,0.0017870000000000002,GTF2E1,227
3821,-0.5469182292459429,0.0008183,STXBP5L,2977
3822,-0.4014601722704879,0.01945,POLQ,527
3823,-0.5381024470851086,0.00907940836058,ARGFX,237
3824,-0.4290180879423121,0.009441,FBXO40,303
3825,-0.368525359023557,0.009441,HCLS1,213
3826,-0.3647344084870698,0.008102,GOLGB1,348
3827,-0.29973598796814194,0.001273,IQCB1,437
3828,-0.4011650505932923,0.006418999999999999,EAF2,323
3829,-0.37345839375854395,0.0035299999999999997,SLC15A2,339
3830,-0.4435695614344633,0.004173,ILDR1,214
3831,-0.39971567770160066,0.008662999999999999,CD86,329
3832,-0.3703662124170244,0.002512,CASR,692
3833,-0.312245376228017,0.01548,CSTA,188
3834,-0.29201958744719064,0.01963,CCDC58,215
3835,-0.2807494381099995,0.007104000000000001,FAM162A,221
3836,-0.2811781666633688,0.03046,WDR5B,100
3837,-0.30905369172079633,0.007240628222310001,KPNA1,465
3838,-0.2955057080475142,0.0044068682652900005,PARP9,214
3839,-0.45298694997142736,0.0044068682652900005,DTX3L,186
3840,-0.40469391909827873,0.0027578765593400003,PARP15,553
3841,-0.4431882001261382,0.0064664646441599995,PARP14,363
3842,-0.4906424391860009,0.00377046684878,HSPBAP1,404
3843,-0.4815834662071229,0.005323690569299999,DIRC2,433
3844,-0.4213450482708745,0.0145801455611,SEMA5B,599
3845,-0.42817313258741924,0.00946178082939,PDIA5,517
3846,-0.3566811862451311,0.0005411000000000001,SEC22A,472
3847,-0.6534046467425298,0.001411,ADCY5,792
3848,-0.31024189890922327,0.00804278917737,HACD2,493
3849,-0.47316777822971573,0.0013109999999999999,MYLK,1112
3850,-0.5297579063698926,0.007534999999999999,CCDC14,355
3851,-0.5031999503837966,0.003848,ROPN1,182
3852,-0.4866170616444858,0.00029079999999999997,KALRN,3584
3853,-0.5660106885495507,0.007001,UMPS,258
3854,-0.4745596088747602,0.0039356174223899995,ITGB5,816
3855,-0.395699709526998,0.0012305036016300001,MUC13,291
3856,-0.43193408152603935,0.002015,HEG1,492
3857,-0.5232319863194135,0.003482,SLC12A8,973
3858,-0.3286717529081527,0.005011,ZNF148,579
3859,-0.2295339221959583,0.029480000000000003,SNX4,478
3860,-0.31195234724254767,0.02192,OSBPL11,478
3861,-0.3620627983184617,0.008025,ALG1L,510
3862,-0.3851770470528655,0.0490512574207,ROPN1B,158
3863,-0.4589673121199829,0.009677564764709998,SLC41A3,702
3864,-0.4385811260255036,0.004174000000000001,ALDH1L1,663
3865,-0.3827914697265482,0.005571,KLF15,103
3866,-0.5555612036865816,0.000650898872212,CCDC37,368
3867,-0.668136358492559,0.000650898872212,ZXDC,333
3868,-0.46141818196990775,0.006263,UROC1,332
3869,-0.3256094281852018,0.03075,CHST13,273
3870,-0.32987310177324525,0.01059,C3orf22,355
3871,-0.3848591612858885,0.008546,TXNRD3NB,239
3872,-0.4821120027043608,0.001784,TXNRD3,286
3873,-0.45186405398068435,0.01115,CHCHD6,1141
3874,-0.4366672867009322,0.008582,PLXNA1,319
3875,-0.24281114231979783,0.04256,C3orf56,99
3876,-0.32623252375239853,0.0052640000000000004,TPRA1,115
3877,-0.34763628370808275,0.006645999999999999,MCM2,137
3878,-0.34246945776185495,0.006634,PODXL2,224
3879,-0.2749859907948321,0.006634,ABTB1,114
3880,-0.49166242703871793,0.00714742035464,MGLL,605
3881,-0.39282234523897325,0.0005413999999999999,KBTBD12,366
3882,-0.30512747883071767,0.02189,SEC61A1,136
3883,-0.2491040167782391,0.02144,RUVBL1,318
3884,-0.2686066395773106,0.00894965221418,EEFSEC,949
3885,-0.40935570914686453,0.0649376552751,DNAJB8,148
3886,-0.3719453419215683,0.06847,GATA2,162
3887,-1.0451116987381097,0.00042163194697800003,RPN1,253
3888,-0.37754052673885,0.001239,RAB7A,609
3889,-0.4285880040251284,0.006261999999999999,ACAD9,326
3890,-0.4626294411633331,0.0060020045737199995,LOC100132731,383
3891,-0.39793054315170334,0.0020399999999999997,KIAA1257,244
3892,-0.36355505701522134,0.006944,EFCC1,220
3893,-0.4740087260836082,0.010579999999999999,GP9,74
3894,-0.3710135873512205,0.000978,RAB43,197
3895,-0.36327749347924104,0.000978,ISY1-RAB43,322
3896,-0.3490374175748579,0.01225,ISY1,177
3897,-0.47792293106545314,0.01225,CNBP,129
3898,-0.5611982877805781,0.00365953402374,COPG1,292
3899,-0.6001569142714224,0.00314020495558,HMCES,249
3900,-0.642712107511306,0.0032217355744299995,H1FX,118
3901,-0.6365660498260656,0.002752,EFCAB12,296
3902,-0.5881760754662907,0.002752,MBD4,177
3903,-0.5239060113795573,0.00029210000000000005,IFT122,528
3904,-0.444347054427301,0.01411,RHO,126
3905,-0.5288918075008016,0.01406,H1FOO,157
3906,-0.4807506947498426,0.00176,PLXND1,414
3907,-0.3974536823266746,0.006036,TMCC1,709
3908,-0.40275325710303234,0.02658,TRH,136
3909,-0.4819485921212272,0.00361756006695,ALG1L2,329
3910,-0.365909682794814,0.0050511064841,COL6A5,843
3911,-0.4071448415641948,0.002728,COL6A6,729
3912,-0.3978665460861336,0.01157,PIK3R4,341
3913,-0.48749727092758305,0.000641,ATP2C1,793
3914,-0.5716930732872496,0.001918,ASTE1,111
3915,-0.52950419217161,0.001918,NEK11,1541
3916,-0.46233343447739467,0.018868655642,NUDT16,111
3917,-0.4843073905946325,0.00347400354948,MRPL3,248
3918,-0.4850411549281446,0.0023309999999999997,CPNE4,3414
3919,-0.4164901746892945,0.0016309999999999999,ACPP,391
3920,-0.6593037457466094,0.00462086528466,DNAJC13,502
3921,-0.5060252335531036,0.00985911723887,ACAD11,429
3922,-0.5226985360487826,0.021519999999999997,ACKR4,94
3923,-0.4541760021772536,0.0125694983463,UBA5,127
3924,-0.454635232417975,0.000630125149562,NPHP3,213
3925,-0.3415166811501581,0.0002137,TMEM108,1672
3926,-0.3408516616831642,0.00385342382888,BFSP2,492
3927,-0.3205634875589755,0.04969,CDV3,152
3928,-0.33202470879057644,0.02901,TOPBP1,345
3929,-0.37107568093315035,0.0005684,TF,272
3930,-0.34501952662246216,0.0008339,SRPRB,248
3931,-0.4041159753593741,0.0008339,RAB6B,447
3932,-0.4626120638317256,0.004677000000000001,C3orf36,93
3933,-0.4564968242543022,0.00464779215734,SLCO2A1,610
3934,-0.35030472352424263,0.0073841955678800005,RYK,436
3935,-0.5111133818431807,0.002537,AMOTL2,142
3936,-0.3460586569164002,0.0247312151807,ANAPC13,107
3937,-0.36617746953536534,0.00127794152885,CEP63,428
3938,-0.38459368337229133,0.004868363192909999,KY,261
3939,-0.42716701708664856,0.000131908864044,EPHB1,2417
3940,-0.3744962057393323,8.48325407246e-05,PPP2R3A,890
3941,-0.4806017793844381,0.000109043188892,MSL2,274
3942,-0.48023405856763113,0.000162820917768,PCCB,450
3943,-0.4788050737083227,7.29691676553e-05,STAG1,1927
3944,-0.7272827651121925,0.0001498,SLC35G2,269
3945,-0.76171890680366,0.00101952572008,NCK1,456
3946,-0.5359847205768878,0.00310088787373,IL20RB,274
3947,-0.44707660895894963,0.0001835,SOX14,80
3948,-0.27840870768807296,0.03578,CLDN18,186
3949,-0.30958200389714036,0.00172860873381,DZIP1L,306
3950,-0.3982424832686435,0.00172860873381,A4GNT,97
3951,-0.5776056880205536,0.01797,DBR1,132
3952,-0.444818578524463,0.008323,ARMC8,297
3953,-0.4761342483569574,0.006719,NME9,204
3954,-0.4148881567065164,0.004607,MRAS,313
3955,-0.37136573738650175,0.0016419096998799999,ESYT3,259
3956,-0.3587277342344122,0.00153445245327,CEP70,435
3957,-0.3748941789826248,0.0194318733579,FAIM,155
3958,-0.32924097257414603,0.0114948078355,PIK3CB,711
3959,-0.26887026521663643,0.0787985126855,FOXL2,110
3960,-0.24229770841317208,0.0466565738261,FOXL2NB,120
3961,-0.5746573864331946,0.01349,PRR23A,74
3962,-0.5512907064378808,0.014055603485999999,PRR23B,76
3963,-0.3503324542388661,0.03153,PRR23C,89
3964,-0.36814134414713573,0.024799788664099997,MRPS22,115
3965,-0.5173650322859722,0.005104372491439999,COPB2,197
3966,-0.5314371026710201,0.0378644662524,RBP2,199
3967,-0.4452827265879111,0.0206134608966,RBP1,183
3968,-0.4852392638631432,0.00159552505664,NMNAT3,606
3969,-0.45698763232895073,8.601999999999999e-07,CLSTN2,3276
3970,-0.4389125722478237,0.01107,TRIM42,226
3971,-0.47894907050837193,0.0008493,SLC25A36,220
3972,-0.3494940991184834,0.0058119999999999995,SPSB4,404
3973,-0.43824150433988496,0.00322,PXYLP1,445
3974,-0.45626716963831015,0.002127,ZBTB38,499
3975,-0.34712446976147154,0.007286,RASA2,538
3976,-0.48987167260157366,0.0052067949375,LOC646730,408
3977,-0.49772098454415004,0.01353,RNF7,148
3978,-0.3909128498302391,0.00968746057684,GRK7,270
3979,-0.3817602258208191,0.007396,ATP1B3,390
3980,-0.29558876250479854,0.001966,TFDP2,1233
3981,-0.3688993548547546,0.02026,GK5,382
3982,-0.38361181209365774,0.00619,XRN1,581
3983,-0.40992723362559236,0.008604,ATR,708
3984,-0.4095632730892235,0.00322,PLS1,645
3985,-0.48394949890703176,0.001736,TRPC1,427
3986,-0.6863820717069271,0.00182502487673,PCOLCE2,403
3987,-0.4115297723513709,0.0089983121242,PAQR9,105
3988,-0.38599660474549874,0.00230076103411,U2SURP,280
3989,-0.3976883460363006,0.00420609001674,CHST2,111
3990,-0.3779903425155126,0.0002945,SLC9A9,2852
3991,-0.3230697929370394,0.009606,C3orf58,236
3992,-0.4187303998375376,0.005583388345720001,PLOD2,508
3993,-0.30783594393366853,0.00504627845652,PLSCR4,453
3994,-0.604791172344122,0.0124,PLSCR2,583
3995,-0.38650002750105367,0.0028940000000000003,PLSCR1,309
3996,-0.6052319271879761,0.014555225459700002,PLSCR5,405
3997,-0.5056763320271748,0.005867641368129999,ZIC4,125
3998,-0.4925120465174532,0.005867641368129999,ZIC1,89
3999,-0.29015643895903087,0.00038849999999999996,AGTR1,323
4000,-0.38393296634018115,0.0004479,CPB1,504
4001,-0.45634381109232197,0.03899,CPA3,318
4002,-0.46285128741368586,0.02423,GYG1,236
4003,-0.4513508223229818,0.0031550000000000003,HLTF,307
4004,-0.43365048556954267,0.0119958634922,HPS3,338
4005,-0.4462940058870206,0.008456,CP,410
4006,-0.7601757328930632,0.00196690404522,TM4SF18,146
4007,-0.5639365158537065,0.012219105602100001,TM4SF1,139
4008,-0.1791226543768869,0.00323,TM4SF4,409
4009,-0.45044810737284097,0.0007926,WWTR1,1120
4010,-0.4507970392442429,0.002559,COMMD2,148
4011,-0.6077414830058036,0.00012179999999999999,ANKUB1,277
4012,-0.6437146370290747,0.0003117,RNF13,662
4013,-0.4859671119586305,0.00648,PFN2,98
4014,-0.45328953725413373,0.00048180000000000006,TMEM183B,98
4015,-0.38471760162181,0.0012900000000000001,TSC22D2,336
4016,-0.4883379621200875,0.0037340000000000003,SERP1,109
4017,-0.45425509810984865,0.0037340000000000003,EIF2A,242
4018,-0.3992357599302861,0.01441,SELT,181
4019,-0.39726232396447175,0.009016,ERICH6,267
4020,-0.3872618315477296,0.05169716128119999,SIAH2,131
4021,-0.30329184613196897,0.02436,CLRN1,320
4022,-0.5109216934140475,0.001315,MED12L,1713
4023,-0.593310624820797,0.002826,GPR171,146
4024,-0.5810750446379764,0.002826,P2RY14,400
4025,-0.5511958463821832,0.00679032269099,GPR87,223
4026,-0.5734136551950219,0.022864214055099998,P2RY13,101
4027,-0.4716425917165876,0.001678,P2RY12,317
4028,-0.37596628646270147,0.00857271476863,IGSF10,241
4029,-0.3230812940210196,0.0168902272285,AADACL2,227
4030,-0.3297160058537047,0.01166,AADAC,247
4031,-0.664695154878393,0.0012109999999999998,SUCNR1,132
4032,-0.5821094982460776,0.000608415689262,MBNL1,742
4033,-0.507047871920922,0.00557046848749,TMEM14E,67
4034,-0.22305089559395633,0.01927,P2RY1,135
4035,-0.5778541917718631,0.03073,RAP2B,80
4036,-0.4159882983774244,0.0034638395846500005,C3orf79,219
4037,-0.46014082629429215,0.002889,ARHGEF26,697
4038,-0.4124606821103852,0.00325,DHX36,230
4039,-0.37320091794840504,0.002292,GPR149,487
4040,-0.62334880098802,0.000179503075462,MME,375
4041,-1.2177199292041205,1.20483338649e-07,PLCH1,1633
4042,-0.6503860259543545,0.00252397412172,C3orf33,352
4043,-0.5144539199919771,0.000173,SLC33A1,241
4044,-0.4311779481406811,0.003438,GMPS,469
4045,-0.5175953787581264,2.854e-05,KCNAB1,2067
4046,-0.21737710128368476,0.013890000000000001,SSR3,154
4047,-0.4505485891573764,0.00237,TIPARP,197
4048,-0.4320729561810791,0.0001505,LEKR1,1128
4049,-0.30826994180740247,0.000739,CCNL1,161
4050,-0.4804380091028841,0.0004309,VEPH1,1203
4051,-0.4895024131304728,0.03466,PTX3,122
4052,-0.5991594241817961,7.652e-05,PQLC2L,861
4053,-0.30046967958375365,0.016075305712200002,SHOX2,102
4054,-0.4109800908152144,0.0001691,RSRC1,2009
4055,-0.543232161603998,0.005693,MLF1,297
4056,-0.45773170396444524,0.001592,GFM1,331
4057,-0.48509271247176133,0.001592,LXN,117
4058,-0.42667809359617304,0.002811,RARRES1,275
4059,-0.4684076394417883,0.010580924924999999,LOC100287290,174
4060,-0.42459550487013703,0.0274784096153,MFSD1,207
4061,-0.3414259361479087,0.004737013492779999,IQCJ,885
4062,-0.35163801955349705,0.0011539999999999999,IQCJ-SCHIP1,3417
4063,-0.3557914547782707,0.0011539999999999999,SCHIP1,2581
4064,-0.32916297691878504,0.02502,IL12A,131
4065,-0.30706280276902864,0.03325,C3orf80,75
4066,-0.4576621671592096,0.00265225361638,IFT80,506
4067,-0.4054635958755094,0.004143,SMC4,189
4068,-0.38380744401778605,0.04935,TRIM59,161
4069,-0.4211811443203058,0.005683,KPNA4,341
4070,-0.5666124933767711,0.0029448918279400002,ARL14,126
4071,-0.5371478147872173,0.00047343839305,PPM1L,1456
