,Mean,Min,Names
125,-0.28441069382402584,0.009887,PTCHD2
126,-0.44104877966820805,0.029889999999999996,FBXO2
127,-0.47062208659621946,0.029889999999999996,FBXO44
128,-0.5309042515274222,0.02217,FBXO6
129,-0.4615408286343152,0.02217,MAD2L2
130,-0.4856807689864992,0.008431000000000001,DRAXIN
131,-0.8631245124136102,0.002918,AGTRAP
132,-0.6333040118504482,0.01208,C1orf167
133,-0.7820574418402367,0.0136,MTHFR
134,-0.8516468797072275,0.0136,CLCN6
135,-0.6330637361457506,0.01685,NPPA
136,-0.39611638685521844,0.05281,NPPB
137,-0.9715318980196674,0.006624,KIAA2013
138,-0.4219690888624167,0.006624,PLOD1
139,-0.2485800466309946,0.09643,MFN2
140,-0.4364068302558736,0.022359999999999998,MIIP
141,-0.4435378218353502,0.0001305,TNFRSF8
142,-0.38765204021227767,0.04212,TNFRSF1B
143,-0.3566670745864753,0.0006068,VPS13D
144,-0.6012271010398,0.0029,DHRS3
145,-0.6250399788698587,0.04489,AADACL4
146,-0.3214164312013245,0.08123,AADACL3
147,-0.4301773704886468,0.07489,C1orf158
148,-0.3807373513017583,0.1224,PRAMEF12
149,-0.34151938348869165,0.057479999999999996,PRAMEF1
150,-0.1944131382861943,0.6063,PRAMEF11
151,-0.3330891921154591,0.319,HNRNPCL1
152,-0.3330891921154591,0.319,PRAMEF2
153,-0.47925939474361384,0.032389999999999995,LRRC38
154,-0.36524399907349714,0.008485,PDPN
155,-0.4607460159284415,0.0125,PRDM2
156,-0.40932647297103425,0.0006257999999999999,KAZN
157,-0.677655054645765,0.00193,TMEM51
158,-0.43879220809883734,0.009518,C1orf195
159,-0.6168522670499066,0.0006293,FHAD1
160,-0.5889773209007991,0.0003408,EFHD2
161,-0.3081102708241164,0.07272999999999999,CTRC
162,-0.6423138774167635,0.01822,CELA2A
163,-0.45825469686520415,0.06548999999999999,CELA2B
164,-0.31916360611663985,0.049530000000000005,CASP9
165,-0.4049258465234633,0.11800000000000001,DNAJC16
166,-0.4800338955737579,0.01083,AGMAT
167,-0.6794462501439877,0.02507,DDI2
168,-0.6808756439937043,0.08569,RSC1A1
169,-0.483191017080624,0.01993,PLEKHM2
170,-0.26173050940526515,0.1209,SLC25A34
171,-0.2714588681353066,0.1209,TMEM82
172,-0.22032211809593194,0.07769,FBLIM1
173,-0.5111886335014479,0.024659999999999998,UQCRHL
174,-0.4298015752103771,0.039389999999999994,SPEN
175,-0.35651299800489195,0.1041,ZBTB17
176,-0.29655100034523113,0.07821,TBC1D3P6
177,-0.19298322776753862,0.3246,C1orf64
178,-0.18946400945429276,0.132,HSPB7
179,-0.19456405725432546,0.132,CLCNKA
180,-0.18499305390363077,0.1996,CLCNKB
181,-0.16909417743975472,0.1996,FAM131C
