,Gene,Y0a,Y0b
11817,ENSG00000189171,1.0893556485793915e-08,1.8157436212084697e-08
11818,ENSG00000189180,9.062557550381791e-07,2.7540374644843523e-06
11819,ENSG00000189184,1.8398044817645997e-08,1.1698766929919206e-06
11820,ENSG00000189190,0.007379909524230622,0.007358043113544682
11821,ENSG00000189195,3.963666101098263e-08,4.615909617319686e-08
11822,ENSG00000189212,6.4976522644565665e-12,1.1399360724666131e-10
11823,ENSG00000189221,0.997002663453844,0.9719424851409825
11824,ENSG00000189223,1.1962533557455262e-05,9.525803202154522e-06
11825,ENSG00000189227,8.280813931230916e-08,5.29239312318926e-08
11826,ENSG00000189241,2.48654462065943e-15,1.0341629324744692e-12
11827,ENSG00000189266,3.9678700411114654e-14,3.418846143568811e-12
11828,ENSG00000189275,2.0855102207756336e-07,1.0644616729093456e-07
11829,ENSG00000189283,3.4713610230233934e-12,3.811905297725252e-11
11830,ENSG00000189298,4.061255354261431e-14,2.840592403378062e-13
11831,ENSG00000189306,1.5829867112381814e-08,1.5271886226062577e-07
11832,ENSG00000189308,3.1472479288255213e-09,2.1264491644046294e-08
11833,ENSG00000189319,5.734761040152837e-13,4.055922921620832e-11
11834,ENSG00000189337,2.825073638025933e-12,2.574306790082934e-10
11835,ENSG00000189339,0.40853379911328025,0.5069582470995112
11836,ENSG00000189350,0.0007517996319128366,0.0007258867939236193
11837,ENSG00000189362,1.2496018468308875e-07,5.371805291636058e-08
11838,ENSG00000189369,1.002181325596744e-08,6.933177992690908e-09
11839,ENSG00000189376,1.1917489356153297e-05,9.481336051974645e-06
11840,ENSG00000189403,1.1914492447027127e-05,9.478378966446235e-06
11841,ENSG00000189410,0.028435036239549058,0.018721840753875046
11842,ENSG00000189420,0.0005728189733866447,0.0006415419438412557
11843,ENSG00000189423,1.815560130059243e-31,4.8758819504707933e-26
11844,ENSG00000196071,9.146719030935285e-06,1.4593548141104147e-05
11845,ENSG00000196072,6.572874746194044e-20,1.2544450645835609e-18
11846,ENSG00000196074,2.318610828735859e-06,6.085034777981406e-06
11847,ENSG00000196083,0.005827556108087745,0.020990946900199356
11848,ENSG00000196090,3.014724779374159e-07,6.857349973976577e-05
11849,ENSG00000196091,1.6540913647943675e-09,8.834202654341936e-08
11850,ENSG00000196104,4.913036260578665e-08,2.1928570120118644e-07
11851,ENSG00000196116,3.985910209628508e-17,4.426511071497635e-15
11852,ENSG00000196123,4.9555612082271906e-08,1.986535684521617e-06
11853,ENSG00000196126,0.9835603833948785,0.9371228130623593
11854,ENSG00000196132,6.609349660626165e-11,3.74427063715672e-08
11855,ENSG00000196141,9.130343940701813e-05,0.0002961226809580079
11856,ENSG00000196150,1.5989007706202283e-12,1.292720928150816e-09
11857,ENSG00000196151,1.5413141591188324e-18,4.902639531103852e-16
11858,ENSG00000196152,1.8859917639095067e-23,3.5842687838082835e-19
11859,ENSG00000196154,0.821368004903477,0.7128949251260203
11860,ENSG00000196155,3.2306521143150986e-07,1.1957953004048446e-06
11861,ENSG00000196159,0.9999999974717673,0.9999999932529193
11862,ENSG00000196167,1.2252199992293846e-10,7.317911363763818e-09
11863,ENSG00000196169,1.6699821660299468e-10,1.1493538435665402e-10
11864,ENSG00000196172,5.66020902979777e-06,2.094498835451861e-05
11865,ENSG00000196177,7.197752593926549e-08,5.762153420772233e-08
11866,ENSG00000196182,2.8663839527276044e-16,9.965747522647013e-15
11867,ENSG00000196187,9.705539343568673e-10,2.734508123669042e-08
11868,ENSG00000196189,0.0005545962651387838,0.05459900976785768
11869,ENSG00000196199,5.608237876255905e-08,1.9261518712223477e-06
11870,ENSG00000196204,1.0910082128581831e-12,2.9148197990970656e-11
11871,ENSG00000196205,2.182465014837886e-22,3.687135558450877e-18
11872,ENSG00000196208,0.0006573473801648274,0.0035257432100684804
11873,ENSG00000196214,3.3739830594078475e-06,2.2874121718790234e-06
11874,ENSG00000196218,7.98276648370702e-06,1.7172586583490474e-05
11875,ENSG00000196220,6.017245812765686e-16,5.789043346623716e-14
11876,ENSG00000196227,1.7786670487139013e-17,1.2951878992483164e-15
11877,ENSG00000196230,9.782456325493252e-06,1.276802678965837e-05
11878,ENSG00000196233,0.0002131957303386929,0.0007577207927608574
11879,ENSG00000196235,1.1798198953180503e-05,9.363769161252622e-06
11880,ENSG00000196236,1.4827159503565753e-19,3.189635799436856e-17
11881,ENSG00000196247,1.1792265876582605e-05,9.357929235010789e-06
11882,ENSG00000196262,9.153011881319313e-19,2.9305651188433716e-17
11883,ENSG00000196263,1.6554615085891655e-05,2.0935775937151705e-05
11884,ENSG00000196267,8.747470375774285e-09,9.78998024357069e-08
11885,ENSG00000196268,1.1780408672655122e-05,9.34626030675941e-06
11886,ENSG00000196275,1.271910389174305e-06,7.653286360985313e-07
11887,ENSG00000196277,4.2646134519215684e-10,3.0748586904815333e-09
11888,ENSG00000196284,3.8531253220114813e-14,1.8556179526477644e-11
11889,ENSG00000196290,7.047058983193746e-20,6.188137551018595e-17
11890,ENSG00000196295,0.00016119202247240124,0.0005654507368173559
11891,ENSG00000196305,5.650979246727138e-16,2.000646159744356e-15
11892,ENSG00000196312,1.6246011151002072e-09,4.961043563691098e-09
11893,ENSG00000196313,4.902721501021214e-11,3.787882263046404e-09
11894,ENSG00000196323,8.42455145238459e-15,1.5543484892406207e-12
11895,ENSG00000196338,0.01068651944013634,0.0004258308222059717
11896,ENSG00000196345,1.1558543225505218e-11,5.3534648899627833e-11
11897,ENSG00000196352,0.9958016501502536,0.9873178230655304
11898,ENSG00000196353,5.9731568447841e-11,1.6736507019497731e-06
11899,ENSG00000196357,7.577443357773488e-10,1.4036406375370247e-09
11900,ENSG00000196358,0.930218512481902,0.4401291704514199
11901,ENSG00000196361,4.527673848730598e-09,4.4622993498318726e-07
11902,ENSG00000196363,0.054733028597141166,0.013005141523563775
11903,ENSG00000196365,2.708359083969954e-12,9.68130482797173e-12
11904,ENSG00000196367,5.082552970722543e-22,3.130487551652454e-19
11905,ENSG00000196368,7.361232904573613e-14,9.308729701314895e-13
11906,ENSG00000196369,2.5005473921713493e-06,3.3775001407293804e-06
11907,ENSG00000196372,1.6396426840684305e-11,7.548733079116921e-10
11908,ENSG00000196376,0.3073513506745428,0.8709295032197724
11909,ENSG00000196378,1.17095153994907e-05,9.276551663673961e-06
11910,ENSG00000196381,1.2513933545711231e-05,8.819525121295488e-05
11911,ENSG00000196387,5.14363987665884e-14,2.0287439234359133e-12
11912,ENSG00000196388,4.3378441005285826e-21,3.4038946729216784e-17
11913,ENSG00000196391,3.996069507130859e-06,1.1289386685194656e-05
11914,ENSG00000196396,2.5348708875847055e-23,7.97336561965702e-19
11915,ENSG00000196405,5.100763372069662e-12,6.299240770201783e-10
11916,ENSG00000196407,0.9995575304901597,0.995836541352602
11917,ENSG00000196411,3.552652048169697e-05,0.0002745499280074336
11918,ENSG00000196417,8.930704987592213e-08,5.62068919110045e-07
11919,ENSG00000196418,5.532176206240874e-13,4.7549546576940366e-11
11920,ENSG00000196419,1.6591593555156956e-23,6.201847050213318e-19
11921,ENSG00000196421,1.1329096331447392e-06,6.388494109640497e-07
11922,ENSG00000196422,0.0001764429712539406,6.0088308691469126e-05
11923,ENSG00000196428,1.074017364251892e-11,1.3631277913904266e-09
11924,ENSG00000196437,1.1665423911745065e-05,9.233248027270427e-06
11925,ENSG00000196440,0.009922164803658646,0.005647168205869978
11926,ENSG00000196449,3.2800857976420516e-11,7.29579977830415e-08
11927,ENSG00000196453,4.3022302030760115e-06,1.9333870690452723e-05
11928,ENSG00000196455,1.6586751634200843e-12,1.046432485893191e-10
11929,ENSG00000196456,1.7672657298551525e-06,1.6904702438793743e-06
11930,ENSG00000196458,1.8512510451805853e-05,6.621935020234945e-06
11931,ENSG00000196459,4.2901465599941525e-15,6.177998360655611e-11
11932,ENSG00000196465,2.938874640547909e-14,1.7398968344764276e-11
11933,ENSG00000196466,8.94425471882118e-06,1.4193974929871303e-05
11934,ENSG00000196470,1.624384057733333e-12,3.6604878043482015e-11
11935,ENSG00000196476,6.827883105231514e-08,8.082009489128608e-08
11936,ENSG00000196482,4.474830503500594e-09,2.06516048412486e-08
11937,ENSG00000196498,1.180853933545334e-10,3.716851982962984e-08
11938,ENSG00000196502,1.2303407025435745e-14,1.5643261561420061e-12
11939,ENSG00000196504,7.414718102091697e-12,8.437598086712458e-10
11940,ENSG00000196505,0.0009610653266285084,0.00047692848963911473
11941,ENSG00000196507,5.3685506399969093e-14,2.036656719585968e-12
11942,ENSG00000196510,2.6239632988924566e-29,1.9231012689902588e-24
11943,ENSG00000196511,2.3746998497954384e-11,1.0463296747389721e-09
11944,ENSG00000196517,0.0075516581053146,0.0075046167406605645
11945,ENSG00000196526,8.05027951694363e-06,5.632910014665387e-07
11946,ENSG00000196531,1.0835165920651301e-14,5.148121050592501e-13
11947,ENSG00000196535,8.036343004023298e-10,1.578021162485959e-09
11948,ENSG00000196542,2.698612745175843e-10,2.5923482312037565e-09
11949,ENSG00000196544,3.1470232758501826e-05,2.785928250686073e-05
11950,ENSG00000196547,7.242910673151148e-24,7.075124462208836e-21
11951,ENSG00000196557,1.0061417697805305e-08,1.6170201990595433e-06
11952,ENSG00000196562,1.3173086773134302e-05,8.478041585198396e-05
11953,ENSG00000196569,9.414862699735792e-05,0.001778941254679959
11954,ENSG00000196576,2.2998801063875314e-09,2.1575383463846884e-07
11955,ENSG00000196581,6.629276178736477e-09,6.353350833374573e-08
11956,ENSG00000196586,0.03357889167230501,0.007610034359668092
11957,ENSG00000196588,1.4575279784893658e-14,1.2649993897284052e-11
11958,ENSG00000196591,2.304604372304439e-12,4.588026616150443e-11
11959,ENSG00000196597,1.1070975763854346e-08,1.3749369445560102e-07
11960,ENSG00000196605,4.797183914341798e-15,1.463609409527004e-13
11961,ENSG00000196628,2.4370172495853294e-08,4.246196385019947e-08
11962,ENSG00000196632,1.779653802457407e-14,8.418529775830147e-14
11963,ENSG00000196636,3.0128439015194577e-15,2.4696352177281087e-15
11964,ENSG00000196639,0.007115634393932541,0.0029411522738141678
11965,ENSG00000196642,5.9683870086535105e-12,1.0240728338768531e-10
11966,ENSG00000196646,1.6204299730180487e-08,5.806877106669515e-10
11967,ENSG00000196652,1.220985157258522e-10,6.06007256181886e-09
11968,ENSG00000196653,8.790681479115624e-07,9.089348066613974e-06
