,GeneSymb,MeanPval,OR,Pval,Y
0,BPTF,-2.7289859509571226,3.8061165494055453,1.14301e-05,0.999843751596886
1,MOV10,-2.145282761696311,3.21924247537003,0.000337813,0.9993967526002961
2,CRKL,-2.247691511135588,0.07562943499248499,0.000127669,0.5434261133193837
3,TBC1D31,-2.682356542364038,4.717064236592407,0.00011635,0.9999808165183036
4,WLS,-2.59563920579112,0.4432780437250972,0.000205222,0.7351060885992244
5,CPE,-2.8670781472384714,0.36737643954361326,0.000219452,0.6997096268598022
6,IL6ST,-2.2072467274215595,0.790278905338849,0.000164657,0.8605282564415805
7,LAPTM5,-2.1576166906790797,1.6053999736306277,0.000440531,0.9757920887162727
8,B2M,-2.0022798402961386,0.46730850514302225,0.000866025,0.7457396111643247
9,SRSF11,-2.563199052347766,0.07298564983406194,0.000242908,0.5419153135687477
10,UBAC1,-2.3577552585910024,0.8382841318005246,7.49888e-05,0.8732738289271248
11,ANKIB1,-2.106695354472322,0.14145319241496623,6.80107e-05,0.5807147051153988
12,TYK2,-2.0832185867395103,0.31241259865552967,0.00026828,0.6724653186241738
13,FKBP9,-2.23726570745246,0.06800618030312425,0.000348644,0.539067707095427
14,ACTG1,-2.2635636574419373,3.2983264387950313,0.000604508,0.9994971307115579
15,LHX2,-2.327903973816329,5.852497272533424,0.000260141,0.9999985955634687
16,NCAN,-2.1249355451677183,0.3059618581907589,0.000237981,0.669185435313952
17,MFGE8,-2.2319704539220506,0.3378922408153367,0.000441287,0.6852544375373657
18,GATM,-2.1932344108357174,0.1824412851446556,0.000308298,0.6035039683551314
19,TYROBP,-2.0852897576673453,3.614713878082181,0.000574485,0.9997572380155673
20,AXL,-2.163054712840684,0.8653132865851454,0.000141669,0.8800028838818296
21,DUSP4,-2.2580337387210654,1.3071710926882816,0.000408324,0.9530181535970816
22,CXCL14,-2.1958909177210675,0.194936919291467,0.00115169,0.6103678797581189
23,ATRNL1,-3.028418791363776,1.21562815725638,0.000128654,0.9426264821501991
24,PHIP,-2.7497339862569294,5.4943785556758336,8.0161e-05,0.999996796534486
25,ZC3H13,-2.393865769137579,2.2484831614278837,8.4577e-05,0.9943885775474433
26,ZNF580,-2.122055072032845,1.881734211029615,0.000550113,0.9870401313576705
27,DMPK,-2.127117285578889,0.03030158063224395,0.00159881,0.5174359191818544
28,C2CD2,-2.382952392553425,0.7413017738311425,0.000240276,0.8464351211624972
29,MAPKAPK3,-1.5579922432790108,0.6698570036714354,0.000297161,0.8238137430938922
30,ARHGEF15,-1.9413972592036017,1.2370031813098181,0.000576711,0.945231004331133
31,LARP6,-2.3837560419915182,0.15753287589396514,0.000247856,0.5897018190401115
32,CSF1R,-2.123565247383027,0.35504638615341144,0.00010359,0.6937106110632616
33,CD34,-1.962574729093632,0.045607818728055145,0.000296907,0.5262298693275543
34,CAMK2A,-2.2084744015640645,3.360687076705316,0.000171295,0.9995643640741408
35,PIK3C2A,-2.668012127403049,0.35774129557072365,9.03462e-05,0.6950274936008386
36,F3,-2.177117746414445,1.2972018147371345,0.000466134,0.9519795943245143
37,SMARCD3,-1.8620563376445443,0.10755307485715727,0.0010977,0.5615980278427262
38,MACROD1,-2.780485708569977,0.6399469208390561,9.75768e-05,0.8135936755606856
39,SNTG1,-2.6316555875075425,0.32251361000265377,0.000320789,0.6775674265714136
40,OSBPL3,-2.553833088261283,0.45046971101477706,0.000139184,0.7383180466493113
41,PIK3C3,-3.8731337305646605,0.5210887891773939,7.81776e-05,0.7684983256407879
42,OSBPL7,-2.0926756262918396,0.08967156148992249,0.000589422,0.5514364910322193
43,CNDP2,-2.3211349640475594,0.1618891783582705,0.000200478,0.5921265945823211
44,OSBPL5,-2.9256240622798932,0.3241041830970362,4.30417e-05,0.6783670360290314
45,RAPGEF4,-2.777740793626365,1.1186216497059192,0.000109714,0.9292826195600716
46,LST1,-1.6479331260452013,0.26009858306179234,0.00148546,0.6454044018790328
47,MAX,-2.112774915486018,0.37007158003013924,0.000136635,0.701011944883821
48,CLEC2B,-2.277820346449973,0.5956451357778874,0.0005378,0.7976262042125212
49,PARP12,-2.449160526600961,1.762612788401431,0.000245758,0.9830195434157202
50,GRB14,-2.695002415119385,0.14189798454631275,0.000200164,0.5809640550745355
51,CLDN5,-1.7989851085238144,2.1547595187372686,0.000978281,0.9930463949444477
52,NPY,-2.1557161307334836,1.219263940652068,0.000607461,0.9430775646306347
53,ENC1,-2.272720763876631,1.375712959043337,0.000861288,0.9596003646383944
54,ARHGAP10,-2.982499780373151,2.0714126249655354,0.000130392,0.9915876278983089
55,RHBDD1,-3.1361033664263394,0.5511131802943456,2.96896e-05,0.7805689460260882
56,CSRP1,-2.1035474131023553,1.1605803073027456,0.000293434,0.9353743186952401
57,YBX1,-1.958484598245159,0.020535345099051413,0.000755481,0.511818892889111
58,RASGRP2,-2.2758217801636142,1.3050542202158573,0.000405655,0.9527994273917486
59,ATP6V1D,-2.2541110158039763,0.14339809918003033,0.000285861,0.5818047120241057
60,TNFSF10,-2.2937537499507004,8.503059074525677,0.000295409,0.9999999968599185
61,HLA-DMA,-1.6975954822009096,1.8933822418065809,0.00286988,0.9873787739547618
62,RASL10A,-2.1168864640572638,0.8654022365355124,0.00120613,0.8800245101956887
63,C1QL1,-1.8842826752217,0.3180645273273992,0.00143018,0.6753252773107833
64,PNISR,-1.919840888671322,1.8724474116983383,0.000438239,0.9867637255271539
65,MX2,-2.461475371904769,0.07292796778759437,0.00024299,0.541882342276926
66,ATP6V1H,-2.8369103303162033,1.2304165282879331,2.09843e-05,0.9444405307548368
67,ITGA6,-2.9702545012376937,1.3942051284505268,6.13136e-05,0.961219153234079
68,ANO3,-2.4475499548620387,0.3703571138163496,0.000154549,0.7011497276950781
69,MGST2,-1.7832064145842343,0.016765853848742962,0.0123719,0.5096500028407764
70,MGST1,-2.262623704353339,0.881292149346522,0.000210914,0.883834113564264
71,GPR137B,-3.188841396560089,0.41117461881501927,3.46714e-05,0.7204640372065644
72,DHRS3,-2.110981225563574,2.4077368480692427,0.00013798,0.9961044567079275
73,TNNT1,-2.2404937144927826,2.50621134706801,0.000467317,0.9968923156461481
74,ARHGEF26,-3.1152458437828736,0.40483556095908396,0.000112735,0.7175149850561388
75,CSDE1,-2.0814481797030946,0.564448698031423,0.000203374,0.7857830008254887
76,LILRB1,-2.1695498769760477,1.725361340275067,0.000122001,0.9815268547001128
77,PAMR1,-3.0947109225082756,0.05190884707792461,9.46421e-05,0.5298456113398057
78,SLCO1C1,-2.7013514898714366,0.7148124952853725,9.45114e-05,0.8383384026992948
79,LSR,-2.145202118311554,3.25410118092435,0.000376923,0.9994432541863646
