,GeneSymb,MeanPval,OR,Pval,Y
0,RNF14,-2.48766747212106,1.1255523676458445,0.000183065,0.9303242019937346
1,PGM2L1,-1.9057216752359307,0.3784974063435758,0.000212053,0.7050623967957761
2,IFT27,-2.486077571977743,3.2953280255026685,0.000100662,0.9994936486022183
3,RYK,-2.4263491812759037,0.25384164312016017,8.02966e-05,0.6421003553747405
4,PCSK2,-2.1855563333809367,1.564297928610339,0.000287492,0.9734529042317981
5,GPR61,-1.8031574780675228,0.05045692156787765,0.00200298,0.5290127114750608
6,PCSK6,-2.4539024392877,4.069822801942648,0.000201341,0.9999148587111605
7,CPE,-2.8670781472384714,0.2464398410844198,0.000219452,0.638174268835335
8,SNAP91,-2.904658769592166,1.8758057334328364,0.000111205,0.9868643452537236
9,FKBP5,-1.9802787605144703,4.54046534305881,3.91395e-05,0.9999711914005448
10,CCDC146,-2.9785587442061052,0.27286888516619584,6.46936e-05,0.6521047607783411
11,EMILIN2,-1.9999604001880569,0.07407787363960652,0.000754156,0.5425395635192871
12,ANKIB1,-2.106695354472322,0.5510478113088261,6.80107e-05,0.7805431641134545
13,DBN1,-2.1433870713365826,0.39229450966566215,0.000521775,0.711625434899802
14,SEMA4B,-2.1580735711652808,1.4978437353073086,0.000260084,0.9691986971880389
15,NSRP1,-1.7535270241338987,1.834463741630204,0.000159218,0.9855713948606941
16,EEF2K,-1.9965876771350939,0.14436011896719572,0.000179563,0.5823435735725413
17,BLOC1S5,-2.536259559612279,0.5920025236842092,0.000143032,0.7962689373545048
18,GABRB3,-2.628017958676428,0.23103118984377918,0.000246837,0.6299422266357362
19,NCAN,-2.1249355451677183,2.7068213585471637,0.000237981,0.9980396823473225
20,DLG4,-2.2018139286886957,2.6554765604122528,0.000320489,0.997794208704829
21,LHX6,-2.1359002917881833,1.4852651504067285,0.000890965,0.9683222193685842
22,CDC73,-1.5659023360531363,0.2765817331892359,0.000105968,0.6540417254570753
23,TYROBP,-2.0852897576673453,4.627784598518465,0.000574485,0.9999764383788479
24,OLIG2,-2.326751985087919,1.0968059439721938,0.000393332,0.9259094888704205
25,CAMK4,-2.1290335641981564,3.332150051587474,9.23905e-05,0.999534791261632
26,ZNF704,-3.2214264125873653,1.0119404989173864,7.6585e-05,0.911337728964523
27,NAPG,-2.605047273420867,2.1695752663503782,0.000152716,0.993278045476621
28,ZC3H13,-2.393865769137579,4.073327824188138,8.4577e-05,0.9999155430302802
29,SPTLC2,-2.885518151538674,2.465808987305071,0.000140055,0.9965903665150119
30,MRPL51,-2.3494058600831815,0.4190809702028887,0.00072194,0.7241156966892406
31,ADAMTSL3,-2.6371346078195455,1.0299449100423836,0.000108158,0.914630853867707
32,THY1,-2.3264306177306784,0.5072274170111792,0.000196262,0.7627714258399478
33,KDM2B,-2.1886926527878323,0.0926514862200249,7.47168e-05,0.5531331145095484
34,YAF2,-2.6755898145288324,0.4333795928935371,0.000151659,0.7306441924561907
35,WDR7,-2.7029301543039503,0.4766161202267689,0.000161121,0.7497818525006851
36,SFRP2,-2.143855781381566,3.358781723395597,0.000781913,0.9995624494750304
37,DIMT1,-2.3697071154117517,0.8192305676077278,0.000267078,0.8683385814072248
38,TCOF1,-2.278632435673802,1.3742524962875438,0.000109284,0.9594697940494313
39,SLITRK3,-2.107354939126324,0.2005137337049002,0.00103899,0.6134173702182975
40,B3GALT2,-1.3359410293371734,1.8892376516024973,0.00158007,0.9872592915368112
41,SLC45A4,-1.9986270856638362,0.6079908235358712,0.000269802,0.8021760505106562
42,GRINA,-2.4816579879016567,0.4143088092395888,5.77346e-05,0.7219151419275335
43,CASP4,-2.233943467478195,2.524707437409566,0.000251939,0.9970215035433992
44,CRB1,-2.6977498356857224,1.8197272307918098,6.83178e-05,0.9850808308732562
45,PHF20L1,-2.485155746434016,1.3554852939636133,0.000211202,0.9577555757925641
46,MUC4,-2.6469056934434563,0.6475565861357633,6.03996e-05,0.8162364408249141
47,PIK3C2A,-2.668012127403049,0.5731211011615573,9.03462e-05,0.7891251511294377
48,LRP1,-2.062999101359397,0.9261954621109869,0.000961157,0.8940357380767346
49,MON2,-2.736646716776119,0.057041317096264976,0.000168631,0.5327884993673717
50,COL23A1,-2.7075435226485647,0.6878412612719766,0.000239019,0.8297438589811355
51,GMIP,-1.9669712289530465,2.155082222227836,0.00146402,0.9930515240284592
52,IQCK,-2.267608015023516,0.8280313455474594,7.56433e-05,0.8706381162815148
53,CXCL12,-1.9754756904414175,1.1091818526476451,0.00678229,0.9278408148767225
54,OSBPL6,-2.7125683466733497,0.048693175645323515,0.000118315,0.5280007183029466
55,MT1F,-1.9499315476395196,0.33751352685624747,0.00139823,0.6850663289548486
56,CXCL16,-2.268109526081159,0.3279096337218151,0.000465074,0.68027586077972
57,PLEKHG3,-2.1136009913666935,0.8355075758041661,0.000186491,0.8725646185933286
58,SCARF1,-2.260234459381045,1.589177184717758,0.000675539,0.9748938484929477
59,CCND1,-2.4385104908102195,1.2183005343274604,0.000335681,0.9429583627895675
60,PARP12,-2.449160526600961,1.0410298671801455,0.000245758,0.9166028276989631
61,GRB14,-2.695002415119385,3.5485956974050246,0.000200164,0.9997173288259513
62,ATF7IP2,-2.6727669605157773,1.6412210283230695,0.000102178,0.9776658505755081
63,CEP70,-2.1410359612405654,0.628831184760664,8.36756e-05,0.8096807813008341
64,ANGPTL2,-2.1850553355199827,0.2895159900802516,0.00027632,0.6607493159037913
65,C1QL2,-2.456243352315862,2.3411866353886626,0.00123276,0.9954622750200784
66,ACLY,-2.027743049469715,0.2629582073017336,0.000135501,0.6469098741162567
67,IPCEF1,-2.7698611477415893,1.2183554073532536,9.30116e-05,0.9429651584988172
68,PPP1R14A,-2.0966386115401137,0.1604281007901704,0.000867021,0.5913138330635295
69,PAIP2B,-2.243322538535861,6.262765034334169,0.000161484,0.9999994539470867
70,ARHGAP19,-2.514570587931088,0.9886995050291092,8.45585e-05,0.9069174537091583
71,PHPT1,-2.1678334689670424,0.3221600714214443,0.00160872,0.6773895549393589
72,ATP6V1D,-2.2541110158039763,2.029624234370429,0.000285861,0.9907458184848893
73,HLA-DMA,-1.6975954822009096,12.764258072020636,0.00286988,0.9999999999998279
74,RASL10A,-2.1168864640572638,2.526529853813035,0.00120613,0.9970339389343847
75,GABRG3,-2.433195423115197,2.4835991129971826,0.000302093,0.9967267663436513
76,GABRG2,-2.162890747784725,0.29677757134638666,0.000251849,0.6644872231970387
77,ITGA3,-2.299809748552624,1.6508976747967734,8.84209e-05,0.9781472270583556
78,TMEM98,-2.230172711780479,0.47822494642167396,0.000252489,0.7504761992085096
79,ANO2,-2.7283401997613304,0.8383460651826469,8.2654e-05,0.8732896099128055
80,PDS5B,-3.1828710324740213,1.9365625772326012,3.86438e-05,0.9885596241819209
81,IMPAD1,-2.4259745610228456,1.8353367452659295,0.000229795,0.9855999523705046
82,SFXN3,-1.98057152532794,1.5604647558802451,0.00216543,0.9732238586924737
83,GPR137B,-3.188841396560089,0.9430448330793484,3.46714e-05,0.8976554250112677
84,BAZ2B,-2.37783145568757,0.06638942003393879,0.000184507,0.538142573536968
85,BOD1L1,-2.3807233415797446,3.625138151604109,0.000150881,0.9997629942372634
86,TMEM132A,-2.4606948769230677,1.3021351802271446,0.000136946,0.9524962292026774
87,IFIT2,-2.0559744911162228,3.3941198347789028,0.00163598,0.9995966287434792
88,PHLDA3,-2.0862240422989133,0.17239445774373183,0.00125834,0.5979553439916393
89,RASL11B,-1.308603458256883,1.351819464455592,0.00665133,0.9574127363730581
90,APOE,-2.152601255360955,0.21824428499871013,0.000889833,0.6230527754475483
91,ZIC4,-2.1306442064244804,0.8537019113412634,0.000685414,0.8771507950900314
92,ZIC2,-2.369676673836934,1.904799366409989,0.00115034,0.987702221566493
93,SEMA4F,-1.8339219628443264,2.6665159812439234,0.000256643,0.9978494524866797
94,ABCA2,-1.9556494974804728,0.6749055063626787,0.000323014,0.8254946465297671
95,ZNF516,-3.152891709281872,1.6605294174165988,0.000122099,0.9786162915753237
96,KCNIP2,-1.9612330428481448,2.778732899852121,0.000711974,0.998338329745351
97,NMNAT2,-2.7089876855913966,2.935285652849504,9.7874e-05,0.9988406606938497
98,ARL13B,-1.1048815440547541,1.3488976887317121,0.00661715,0.957137580760033
99,KIF9,-1.8520804536175408,0.10755967238899308,0.000207338,0.561601768042934
100,GAL3ST4,-1.6775667228044056,1.0432582200474732,0.000669135,0.9169942124247145
101,DSN1,-1.5626429122236947,4.567679955703075,0.00436938,0.9999729412149532
102,PPP1R7,-2.140554271312253,0.41678241837667046,6.45612e-05,0.7230571271939461
103,DSP,-2.2870451640183265,0.059282506420847446,0.000395916,0.5340728634662384
