,Gene,Y0a,Y0b
43,ENSG00000004468,0.6631458664922218,0.5091273283831697
44,ENSG00000004478,0.6631227186057209,0.5091259357656596
45,ENSG00000004487,0.6630995699366625,0.5091245431480079
46,ENSG00000004534,0.6630764204851314,0.5091231505302146
47,ENSG00000004660,0.663053270251212,0.5091217579122795
48,ENSG00000004700,0.6630301192349892,0.5091203652942031
49,ENSG00000004766,0.6630069674365475,0.509118972675985
50,ENSG00000004777,0.6629838148559716,0.5091175800576254
51,ENSG00000004779,0.6629606614933461,0.5091161874391243
52,ENSG00000004799,0.6629375073487557,0.5091147948204818
53,ENSG00000004848,0.6629143524222852,0.5091134022016978
54,ENSG00000004864,0.6628911967140194,0.5091120095827723
55,ENSG00000004866,0.6628680402240427,0.5091106169637054
56,ENSG00000004897,0.66284488295244,0.5091092243444971
57,ENSG00000004961,0.6628217248992961,0.5091078317251474
58,ENSG00000004975,0.6627985660646959,0.5091064391056563
59,ENSG00000005007,0.662775406448724,0.5091050464860241
60,ENSG00000005020,0.6627522460514652,0.5091036538662503
61,ENSG00000005022,0.6627290848730044,0.5091022612463354
62,ENSG00000005059,0.6627059229134263,0.5091008686262791
63,ENSG00000005075,0.6626827601728159,0.5090994760060816
64,ENSG00000005100,0.6626595966512581,0.5090980833857429
65,ENSG00000005108,0.6626364323488375,0.5090966907652631
66,ENSG00000005156,0.6626132672656392,0.5090952981446419
67,ENSG00000005175,0.6625901014017479,0.5090939055238797
68,ENSG00000005189,0.6625669347572488,0.5090925129029763
69,ENSG00000005194,0.6625437673322266,0.5090911202819317
70,ENSG00000005206,0.6625205991267664,0.5090897276607461
71,ENSG00000005238,0.662497430140953,0.5090883350394195
72,ENSG00000005243,0.6624742603748717,0.5090869424179517
73,ENSG00000005249,0.6624510898286068,0.5090855497963429
74,ENSG00000005302,0.662427918502244,0.5090841571745931
75,ENSG00000005339,0.6624047463958679,0.5090827645527023
76,ENSG00000005379,0.6623815735095637,0.5090813719306706
77,ENSG00000005436,0.6623583998434164,0.5090799793084979
78,ENSG00000005448,0.6623352253975112,0.5090785866861843
79,ENSG00000005469,0.6623120501719327,0.5090771940637298
80,ENSG00000005483,0.6622888741667666,0.5090758014411344
81,ENSG00000005486,0.6622656973820976,0.5090744088183982
82,ENSG00000005513,0.6622425198180109,0.509073016195521
83,ENSG00000005700,0.6622193414745917,0.5090716235725031
84,ENSG00000005801,0.662196162351925,0.5090702309493444
85,ENSG00000005810,0.6621729824500959,0.5090688383260449
86,ENSG00000005812,0.6621498017691899,0.5090674457026048
87,ENSG00000005844,0.6621266203092919,0.5090660530790238
88,ENSG00000005882,0.6621034380704872,0.5090646604553022
89,ENSG00000005884,0.6620802550528609,0.5090632678314397
90,ENSG00000005889,0.6620570712564984,0.5090618752074367
91,ENSG00000005893,0.6620338866814848,0.5090604825832932
92,ENSG00000005961,0.6620107013279053,0.5090590899590088
93,ENSG00000006007,0.6619875151958452,0.5090576973345838
94,ENSG00000006015,0.66196432828539,0.5090563047100185
95,ENSG00000006016,0.6619411405966248,0.5090549120853125
96,ENSG00000006025,0.6619179521296348,0.5090535194604658
97,ENSG00000006042,0.6618947628845057,0.5090521268354788
98,ENSG00000006062,0.6618715728613224,0.5090507342103513
99,ENSG00000006071,0.6618483820601705,0.5090493415850833
100,ENSG00000006116,0.6618251904811352,0.5090479489596748
101,ENSG00000006118,0.661801998124302,0.5090465563341259
102,ENSG00000006125,0.6617788049897564,0.5090451637084366
103,ENSG00000006128,0.6617556110775835,0.5090437710826069
104,ENSG00000006194,0.661732416387869,0.5090423784566368
105,ENSG00000006210,0.6617092209206982,0.5090409858305264
106,ENSG00000006282,0.6616860246761566,0.5090395932042757
107,ENSG00000006283,0.6616628276543296,0.5090382005778847
108,ENSG00000006432,0.6616396298553027,0.5090368079513534
109,ENSG00000006451,0.6616164312791615,0.5090354153246819
110,ENSG00000006459,0.6615932319259913,0.50903402269787
111,ENSG00000006468,0.6615700317958778,0.5090326300709181
112,ENSG00000006530,0.6615468308889064,0.509031237443826
113,ENSG00000006534,0.6615236292051627,0.5090298448165936
114,ENSG00000006576,0.6615004267447324,0.5090284521892211
115,ENSG00000006607,0.6614772235077009,0.5090270595617085
116,ENSG00000006611,0.6614540194941537,0.5090256669340557
117,ENSG00000006625,0.6614308147041768,0.509024274306263
118,ENSG00000006634,0.6614076091378552,0.5090228816783301
119,ENSG00000006652,0.6613844027952751,0.5090214890502572
120,ENSG00000006695,0.661361195676522,0.5090200964220443
121,ENSG00000006704,0.6613379877816813,0.5090187037936914
122,ENSG00000006712,0.6613147791108389,0.5090173111651985
123,ENSG00000006715,0.6612915696640804,0.5090159185365657
124,ENSG00000006740,0.6612683594414918,0.509014525907793
125,ENSG00000006744,0.6612451484431584,0.5090131332788802
126,ENSG00000006747,0.6612219366691662,0.5090117406498277
127,ENSG00000006756,0.6611987241196007,0.5090103480206353
128,ENSG00000006757,0.6611755107945477,0.509008955391303
129,ENSG00000006831,0.6611522966940933,0.5090075627618309
130,ENSG00000006837,0.6611290818183229,0.509006170132219
131,ENSG00000007001,0.6611058661673226,0.5090047775024673
132,ENSG00000007047,0.6610826497411779,0.5090033848725759
133,ENSG00000007062,0.6610594325399748,0.5090019922425447
134,ENSG00000007080,0.6610362145637992,0.5090005996123739
135,ENSG00000007168,0.6610129958127369,0.5089992069820632
136,ENSG00000007171,0.6609897762868738,0.508997814351613
137,ENSG00000007174,0.6609665559862957,0.5089964217210231
138,ENSG00000007202,0.6609433349110885,0.5089950290902936
139,ENSG00000007237,0.6609201130613382,0.5089936364594245
140,ENSG00000007255,0.6608968904371307,0.5089922438284158
141,ENSG00000007264,0.6608736670385519,0.5089908511972675
142,ENSG00000007341,0.6608504428656877,0.5089894585659797
143,ENSG00000007372,0.6608272179186243,0.5089880659345524
144,ENSG00000007376,0.6608039921974475,0.5089866733029855
145,ENSG00000007384,0.6607807657022433,0.5089852806712792
146,ENSG00000007392,0.6607575384330976,0.5089838880394335
147,ENSG00000007402,0.6607343103900968,0.5089824954074482
148,ENSG00000007516,0.6607110815733265,0.5089811027753237
149,ENSG00000007520,0.6606878519828729,0.5089797101430596
150,ENSG00000007541,0.6606646216188223,0.5089783175106563
151,ENSG00000007545,0.6606413904812606,0.5089769248781135
152,ENSG00000007866,0.6606181585702738,0.5089755322454315
153,ENSG00000007923,0.6605949258859481,0.5089741396126101
154,ENSG00000007944,0.6605716924283697,0.5089727469796494
155,ENSG00000008018,0.6605484581976246,0.5089713543465496
156,ENSG00000008056,0.660525223193799,0.5089699617133104
157,ENSG00000008083,0.6605019874169791,0.5089685690799322
158,ENSG00000008086,0.660478750867251,0.5089671764464146
159,ENSG00000008118,0.660455513544701,0.5089657838127578
160,ENSG00000008130,0.6604322754494153,0.508964391178962
161,ENSG00000008226,0.6604090365814801,0.508962998545027
162,ENSG00000008256,0.6603857969409814,0.5089616059109529
163,ENSG00000008277,0.6603625565280058,0.5089602132767397
164,ENSG00000008282,0.6603393153426395,0.5089588206423874
165,ENSG00000008283,0.009271828033423827,0.4926807871742154
166,ENSG00000008294,0.6602928306550794,0.5089560353732658
167,ENSG00000008300,0.6602695871530585,0.5089546427384964
168,ENSG00000008311,0.6602463428789919,0.5089532501035882
169,ENSG00000008324,0.6602230978329661,0.5089518574685408
170,ENSG00000008382,0.6601998520150674,0.5089504648333546
171,ENSG00000008394,0.660176605425382,0.5089490721980295
172,ENSG00000008405,0.6601533580639967,0.5089476795625655
173,ENSG00000008441,0.6601301099309974,0.5089462869269625
174,ENSG00000008513,0.6601068610264708,0.5089448942912208
175,ENSG00000008710,0.6600836113505033,0.5089435016553403
176,ENSG00000008735,0.6600603609031812,0.5089421090193209
177,ENSG00000008838,0.6600371096845911,0.5089407163831627
178,ENSG00000008853,0.6600138576948194,0.5089393237468658
179,ENSG00000008869,0.6599906049339523,0.5089379311104302
180,ENSG00000008952,0.6599673514020769,0.5089365384738558
181,ENSG00000008988,0.6599440970992791,0.5089351458371427
182,ENSG00000009307,0.6599208420256457,0.5089337532002909
183,ENSG00000009335,0.6598975861812633,0.5089323605633005
184,ENSG00000009413,0.6598743295662182,0.5089309679261714
185,ENSG00000009694,0.6598510721805971,0.5089295752889038
186,ENSG00000009709,0.6598278140244866,0.5089281826514975
187,ENSG00000009724,0.6598045550979732,0.5089267900139527
188,ENSG00000009780,0.6597812954011435,0.5089253973762693
189,ENSG00000009830,0.6597580349340844,0.5089240047384475
190,ENSG00000009844,0.6597347736968819,0.5089226121004871
191,ENSG00000009950,0.6597115116896234,0.5089212194623881
192,ENSG00000009954,0.659688248912395,0.5089198268241507
193,ENSG00000010017,0.6596649853652835,0.508918434185775
194,ENSG00000010072,0.6596417210483758,0.5089170415472608
195,ENSG00000010165,0.6596184559617583,0.5089156489086081
196,ENSG00000010219,0.659595190105518,0.5089142562698171
197,ENSG00000010244,0.6595719234797413,0.5089128636308878
198,ENSG00000010256,0.6595486560845152,0.5089114709918201
199,ENSG00000010270,0.6595253879199263,0.5089100783526141
200,ENSG00000010278,0.6595021189860615,0.5089086857132699
201,ENSG00000010282,0.6594788492830075,0.5089072930737873
202,ENSG00000010292,0.659455578810851,0.5089059004341665
203,ENSG00000010295,0.6594323075696791,0.5089045077944075
204,ENSG00000010318,0.6594090355595784,0.5089031151545104
205,ENSG00000010319,0.6593857627806357,0.508901722514475
206,ENSG00000010322,0.6593624892329379,0.5089003298743013
207,ENSG00000010327,0.659339214916572,0.5088989372339897
208,ENSG00000010361,0.6593159398316247,0.50889754459354
209,ENSG00000010379,0.6592926639781831,0.508896151952952
210,ENSG00000010404,0.6592693873563338,0.508894759312226
211,ENSG00000010438,0.6592461099661641,0.5088933666713621
212,ENSG00000010539,0.6592228318077605,0.50889197403036
213,ENSG00000010610,0.6591995528812103,0.5088905813892199
214,ENSG00000010626,0.6591762731866003,0.508889188747942
215,ENSG00000010704,0.6591529927240177,0.5088877961065259
216,ENSG00000010803,0.6591297114935492,0.5088864034649719
217,ENSG00000010810,0.6591064294952818,0.5088850108232801
218,ENSG00000010818,0.6590831467293028,0.5088836181814503
219,ENSG00000011007,0.00541533061215125,0.4779268262614943
220,ENSG00000011009,0.6590365788945577,0.5088808328973772
221,ENSG00000011021,0.6590132938259654,0.5088794402551339
222,ENSG00000011028,0.6589900079900098,0.5088780476127527
223,ENSG00000011083,0.6589667213867778,0.5088766549702337
224,ENSG00000011105,0.6589434340163565,0.5088752623275771
225,ENSG00000011114,0.6589201458788327,0.5088738696847825
226,ENSG00000011132,0.658896856974294,0.5088724770418503
227,ENSG00000011143,0.6588735673028273,0.5088710843987805
228,ENSG00000011198,0.6588502768645198,0.5088696917555728
229,ENSG00000011201,0.6588269856594587,0.5088682991122276
230,ENSG00000011243,0.6588036936877312,0.5088669064687448
231,ENSG00000011258,0.6587804009494244,0.5088655138251242
232,ENSG00000011260,0.6587571074446256,0.5088641211813661
233,ENSG00000011275,0.658733813173422,0.5088627285374705
234,ENSG00000011295,0.6587105181359009,0.5088613358934372
235,ENSG00000011304,0.6586872223321494,0.5088599432492664
236,ENSG00000011332,0.658663925762255,0.5088585506049582
237,ENSG00000011347,0.6586406284263048,0.5088571579605125
238,ENSG00000011376,0.6586173303243862,0.5088557653159291
239,ENSG00000011405,0.6585940314565863,0.5088543726712085
240,ENSG00000011422,0.6585707318229929,0.5088529800263504
241,ENSG00000011426,0.6585474314236929,0.5088515873813549
242,ENSG00000011451,0.6585241302587738,0.5088501947362221
243,ENSG00000011454,0.6585008283283229,0.5088488020909517
244,ENSG00000011465,0.6584775256324278,0.5088474094455442
245,ENSG00000011478,0.6584542221711757,0.5088460167999993
246,ENSG00000011485,0.6584309179446539,0.5088446241543171
247,ENSG00000011523,0.6584076129529501,0.5088432315084976
248,ENSG00000011566,0.6583843071961517,0.5088418388625409
249,ENSG00000011600,0.658361000674346,0.5088404462164469
250,ENSG00000011638,0.6583376933876206,0.5088390535702157
251,ENSG00000011677,0.6583143853360628,0.5088376609238474
252,ENSG00000012048,0.6582910765197604,0.5088362682773419
253,ENSG00000012061,0.6582677669388005,0.5088348756306992
254,ENSG00000012124,0.658244456593271,0.5088334829839195
255,ENSG00000012171,0.6582211454832592,0.5088320903370026
256,ENSG00000012174,0.6581978336088529,0.5088306976899486
257,ENSG00000012232,0.6581745209701393,0.5088293050427576
258,ENSG00000012660,0.6581512075672062,0.5088279123954295
259,ENSG00000012779,0.6581278934001413,0.5088265197479644
260,ENSG00000012822,0.658104578469032,0.5088251271003624
261,ENSG00000012963,0.658081262773966,0.5088237344526234
262,ENSG00000012983,0.6580579463150308,0.5088223418047474
263,ENSG00000013016,0.6580346290923142,0.5088209491567345
264,ENSG00000013275,0.6580113111059039,0.5088195565085847
265,ENSG00000013288,0.6579879923558877,0.508818163860298
266,ENSG00000013293,0.6579646728423528,0.5088167712118744
267,ENSG00000013297,0.6579413525653874,0.508815378563314
268,ENSG00000013306,0.6579180315250789,0.5088139859146168
269,ENSG00000013364,0.6578947097215153,0.5088125932657828
270,ENSG00000013374,0.657871387154784,0.508811200616812
271,ENSG00000013375,0.6578480638249732,0.5088098079677044
272,ENSG00000013392,0.6578247397321701,0.5088084153184601
273,ENSG00000013441,0.6578014148764632,0.5088070226690791
274,ENSG00000013503,0.6577780892579397,0.5088056300195615
275,ENSG00000013523,0.6577547628766877,0.5088042373699071
276,ENSG00000013561,0.6577314357327948,0.508802844720116
277,ENSG00000013563,0.6577081078263491,0.5088014520701885
278,ENSG00000013573,0.6576847791574384,0.5088000594201242
279,ENSG00000013583,0.6576614497261506,0.5087986667699234
280,ENSG00000013619,0.6576381195325735,0.508797274119586
281,ENSG00000013810,0.6576147885767949,0.508795881469112
282,ENSG00000014123,0.6575914568589029,0.5087944888185016
283,ENSG00000014138,0.6575681243789854,0.5087930961677547
284,ENSG00000014164,0.6575447911371303,0.5087917035168713
285,ENSG00000014216,0.6575214571334255,0.5087903108658515
286,ENSG00000014641,0.657498122367959,0.5087889182146952
287,ENSG00000014824,0.6574747868408188,0.5087875255634025
288,ENSG00000014914,0.6574514505520931,0.5087861329119734
289,ENSG00000014919,0.6574281135018694,0.5087847402604079
290,ENSG00000015133,0.6574047756902361,0.5087833476087061
291,ENSG00000015153,0.6573814371172814,0.508781954956868
292,ENSG00000015171,0.657358097783093,0.5087805623048935
293,ENSG00000015285,0.657334757687759,0.5087791696527829
294,ENSG00000015475,0.6573114168313675,0.508777777000536
295,ENSG00000015479,0.6572880752140068,0.5087763843481528
296,ENSG00000015532,0.6572647328357648,0.5087749916956333
297,ENSG00000015592,0.6572413896967297,0.5087735990429778
298,ENSG00000015676,0.6572180457969897,0.5087722063901859
299,ENSG00000016391,0.6571947011366329,0.5087708137372581
300,ENSG00000016402,0.6571713557157474,0.508769421084194
301,ENSG00000016602,0.6571480095344213,0.5087680284309938
302,ENSG00000016864,0.008165072915882447,0.4880004480519751
303,ENSG00000017260,0.6571013148908007,0.5087652431241853
304,ENSG00000017483,0.6570779664286823,0.5087638504705769
305,ENSG00000017797,0.6570546172064764,0.5087624578168325
306,ENSG00000018189,0.6570312672242711,0.5087610651629522
307,ENSG00000018236,0.6570079164821547,0.5087596725089358
308,ENSG00000018280,0.6569845649802154,0.5087582798547835
309,ENSG00000018408,0.6569612127185416,0.5087568872004953
310,ENSG00000018510,0.6569378596972215,0.5087554945460712
311,ENSG00000018610,0.6569145059163434,0.508754101891511
312,ENSG00000018625,0.6568911513759956,0.5087527092368151
313,ENSG00000018699,0.6568677960762667,0.5087513165819834
314,ENSG00000018869,0.6568444400172448,0.5087499239270158
315,ENSG00000019102,0.6568210831990183,0.5087485312719124
316,ENSG00000019144,0.6567977256216758,0.5087471386166732
317,ENSG00000019485,0.6567743672853055,0.5087457459612983
318,ENSG00000019505,0.6567510081899957,0.5087443533057876
319,ENSG00000019582,0.6567276483358351,0.5087429606501412
320,ENSG00000019991,0.656704287722912,0.5087415679943592
321,ENSG00000019995,0.6566809263513149,0.5087401753384414
322,ENSG00000020129,0.6566575642211322,0.5087387826823879
323,ENSG00000020181,0.6566342013324524,0.5087373900261989
324,ENSG00000020256,0.656610837685364,0.5087359973698743
325,ENSG00000020426,0.6565874732799556,0.508734604713414
326,ENSG00000020577,0.6565641081163157,0.5087332120568182
327,ENSG00000020922,0.6565407421945327,0.5087318194000868
328,ENSG00000021300,0.6565173755146954,0.50873042674322
329,ENSG00000021355,0.6564940080768921,0.5087290340862175
330,ENSG00000021574,0.6564706398812113,0.5087276414290797
331,ENSG00000021645,0.6564472709277421,0.5087262487718064
332,ENSG00000021762,0.6564239012165727,0.5087248561143976
333,ENSG00000021776,0.6564005307477918,0.5087234634568534
334,ENSG00000021826,0.656377159521488,0.5087220707991739
335,ENSG00000022267,0.6563537875377502,0.5087206781413589
336,ENSG00000022277,0.6563304147966667,0.5087192854834086
337,ENSG00000022355,0.6563070412983264,0.508717892825323
338,ENSG00000022556,0.6562836670428179,0.508716500167102
339,ENSG00000022567,0.6562602920302301,0.5087151075087458
340,ENSG00000022840,0.6562369162606513,0.5087137148502544
341,ENSG00000022976,0.6562135397341705,0.5087123221916275
342,ENSG00000023041,0.6561901624508767,0.5087109295328657
343,ENSG00000023171,0.6561667844108582,0.5087095368739686
344,ENSG00000023191,0.656143405614204,0.5087081442149362
345,ENSG00000023228,0.656120026061003,0.5087067515557687
346,ENSG00000023287,0.6560966457513436,0.5087053588964662
347,ENSG00000023318,0.656073264685315,0.5087039662370284
348,ENSG00000023330,0.656049882863006,0.5087025735774555
349,ENSG00000023445,0.6560265002845053,0.5087011809177476
350,ENSG00000023516,0.6560031169499018,0.5086997882579047
351,ENSG00000023572,0.6559797328592845,0.5086983955979267
352,ENSG00000023608,0.005341605678631196,0.47774191052619686
353,ENSG00000023697,0.6559329624103634,0.5086956102775658
354,ENSG00000023734,0.005340504686268388,0.47773912988488054
355,ENSG00000023892,0.6558861889384534,0.508692824956665
356,ENSG00000023902,0.6558628010691,0.5086914322960122
357,ENSG00000023909,0.6558394124442662,0.5086900396352246
358,ENSG00000024048,0.6558160230640409,0.508688646974302
359,ENSG00000024422,0.6557926329285132,0.5086872543132446
360,ENSG00000024862,0.655769242037772,0.5086858616520523
361,ENSG00000025039,0.6557458503919064,0.5086844689907253
362,ENSG00000025156,0.6557224579910054,0.5086830763292636
363,ENSG00000025293,0.655699064835158,0.508681683667667
364,ENSG00000025423,0.6556756709244533,0.5086802910059355
365,ENSG00000025434,0.6556522762589803,0.5086788983440694
366,ENSG00000025708,0.655628880838828,0.5086775056820687
367,ENSG00000025770,0.6556054846640859,0.5086761130199332
368,ENSG00000025772,0.6555820877348426,0.508674720357663
369,ENSG00000025796,0.6555586900511875,0.5086733276952583
370,ENSG00000025800,0.6555352916132096,0.5086719350327189
371,ENSG00000026025,0.6555118924209982,0.508670542370045
372,ENSG00000026036,0.6554884924746424,0.5086691497072364
373,ENSG00000026103,0.6554650917742313,0.5086677570442933
374,ENSG00000026297,0.6554416903198542,0.5086663643812157
375,ENSG00000026508,0.6554182881116002,0.5086649717180035
376,ENSG00000026559,0.6553948851495586,0.508663579054657
377,ENSG00000026652,0.6553714814338186,0.5086621863911759
378,ENSG00000026950,0.6553480769644694,0.5086607937275603
379,ENSG00000027001,0.6553246717416005,0.5086594010638104
380,ENSG00000027075,0.6553012657653008,0.508658008399926
381,ENSG00000027697,0.6552778590356597,0.5086566157359073
382,ENSG00000027847,0.6552544515527667,0.5086552230717543
383,ENSG00000028116,0.655231043316711,0.5086538304074668
384,ENSG00000028137,0.6552076343275819,0.508652437743045
385,ENSG00000028203,0.6551842245854687,0.508651045078489
386,ENSG00000028277,0.6551608140904609,0.5086496524137987
387,ENSG00000028310,0.6551374028426478,0.5086482597489742
388,ENSG00000028528,0.6551139908421186,0.5086468670840154
389,ENSG00000028839,0.655090578088963,0.5086454744189224
390,ENSG00000029153,0.6550671645832702,0.5086440817536952
391,ENSG00000029363,0.6550437503251296,0.5086426890883339
392,ENSG00000029364,0.6550203353146309,0.5086412964228385
393,ENSG00000029534,0.6549969195518633,0.5086399037572088
394,ENSG00000029639,0.6549735030369165,0.5086385110914452
395,ENSG00000029725,0.6549500857698798,0.5086371184255474
396,ENSG00000029993,0.6549266677508426,0.5086357257595155
397,ENSG00000030066,0.6549032489798946,0.5086343330933498
398,ENSG00000030110,0.6548798294571253,0.5086329404270499
399,ENSG00000030419,0.6548564091826242,0.508631547760616
400,ENSG00000030582,0.6548329881564808,0.5086301550940482
401,ENSG00000031003,0.6548095663787848,0.5086287624273464
402,ENSG00000031081,0.6547861438496256,0.5086273697605107
403,ENSG00000031691,0.6547627205690929,0.5086259770935411
404,ENSG00000031698,0.6547392965372764,0.5086245844264377
405,ENSG00000031823,0.6547158717542655,0.5086231917592003
406,ENSG00000032219,0.6546924462201499,0.5086217990918291
407,ENSG00000032389,0.6546690199350192,0.5086204064243242
408,ENSG00000032444,0.6546455928989634,0.5086190137566854
409,ENSG00000032742,0.6546221651120717,0.5086176210889127
410,ENSG00000033011,0.6545987365744341,0.5086162284210064
411,ENSG00000033030,0.6545753072861403,0.5086148357529664
412,ENSG00000033050,0.6545518772472797,0.5086134430847926
413,ENSG00000033100,0.6545284464579425,0.5086120504164852
414,ENSG00000033122,0.654505014918218,0.5086106577480441
415,ENSG00000033170,0.6544815826281963,0.5086092650794694
416,ENSG00000033178,0.6544581495879669,0.5086078724107609
417,ENSG00000033327,0.6544347157976198,0.5086064797419189
418,ENSG00000033627,0.6544112812572446,0.5086050870729434
419,ENSG00000033800,0.6543878459669313,0.5086036944038342
420,ENSG00000033867,0.6543644099267697,0.5086023017345916
421,ENSG00000034053,0.6543409731368495,0.5086009090652154
422,ENSG00000034152,0.6543175355972606,0.5085995163957058
423,ENSG00000034510,0.6542940973080928,0.5085981237260626
424,ENSG00000034533,0.6542706582694363,0.5085967310562861
425,ENSG00000034677,0.6542472184813807,0.508595338386376
426,ENSG00000034693,0.6542237779440161,0.5085939457163327
427,ENSG00000034713,0.6542003366574322,0.5085925530461558
428,ENSG00000035115,0.654176894621719,0.5085911603758456
429,ENSG00000035141,0.6541534518369666,0.5085897677054022
430,ENSG00000035403,0.6541300083032648,0.5085883750348253
431,ENSG00000035664,0.6541065640207038,0.5085869823641151
432,ENSG00000035681,0.6540831189893732,0.5085855896932717
433,ENSG00000035687,0.6540596732093633,0.5085841970222951
434,ENSG00000035862,0.6540362266807641,0.5085828043511852
435,ENSG00000035928,0.6540127794036655,0.5085814116799421
436,ENSG00000036054,0.6539893313781577,0.5085800190085658
437,ENSG00000036257,0.6539658826043308,0.5085786263370563
438,ENSG00000036448,0.6539424330822746,0.5085772336654137
439,ENSG00000036530,0.6539189828120795,0.508575840993638
440,ENSG00000036549,0.6538955317938353,0.5085744483217292
441,ENSG00000036672,0.6538720800276325,0.5085730556496871
442,ENSG00000037042,0.6538486275135608,0.5085716629775122
443,ENSG00000037241,0.6538251742517106,0.5085702703052042
444,ENSG00000037280,0.6538017202421721,0.5085688776327631
445,ENSG00000037474,0.6537782654850353,0.5085674849601891
446,ENSG00000037637,0.6537548099803904,0.5085660922874821
447,ENSG00000037749,0.6537313537283277,0.5085646996146421
448,ENSG00000037757,0.6537078967289374,0.5085633069416692
449,ENSG00000037897,0.6536844389823097,0.5085619142685635
450,ENSG00000038002,0.6536609804885347,0.5085605215953246
451,ENSG00000038210,0.6536375212477029,0.5085591289219531
452,ENSG00000038219,0.6536140612599044,0.5085577362484487
453,ENSG00000038274,0.6535906005252297,0.5085563435748115
454,ENSG00000038358,0.6535671390437687,0.5085549509010414
455,ENSG00000038382,0.6535436768156121,0.5085535582271385
456,ENSG00000038427,0.65352021384085,0.508552165553103
457,ENSG00000038532,0.6534967501195729,0.5085507728789347
458,ENSG00000039068,0.6534732856518708,0.5085493802046337
459,ENSG00000039123,0.6534498204378345,0.5085479875301999
460,ENSG00000039139,0.6534263544775541,0.5085465948556336
461,ENSG00000039319,0.6534028877711202,0.5085452021809345
462,ENSG00000039523,0.653379420318623,0.5085438095061029
463,ENSG00000039560,0.653355952120153,0.5085424168311385
464,ENSG00000039650,0.6533324831758006,0.5085410241560417
465,ENSG00000040199,0.6533090134856563,0.5085396314808123
466,ENSG00000040275,0.6532855430498106,0.5085382388054503
467,ENSG00000040341,0.6532620718683539,0.5085368461299558
468,ENSG00000040487,0.6532385999413767,0.5085354534543288
469,ENSG00000040531,0.6532151272689695,0.5085340607785693
470,ENSG00000040608,0.6531916538512227,0.5085326681026774
471,ENSG00000040633,0.653168179688227,0.5085312754266531
472,ENSG00000040731,0.6531447047800729,0.5085298827504963
473,ENSG00000040933,0.653121229126851,0.5085284900742071
474,ENSG00000041353,0.6530977527286517,0.5085270973977856
475,ENSG00000041357,0.6530742755855659,0.5085257047212316
476,ENSG00000041515,0.6530507976976838,0.5085243120445454
477,ENSG00000041802,0.6530273190650961,0.508522919367727
478,ENSG00000041880,0.6530038396878938,0.5085215266907761
479,ENSG00000041982,0.6529803595661672,0.5085201340136931
480,ENSG00000041988,0.6529568787000068,0.5085187413364778
481,ENSG00000042062,0.6529333970895037,0.5085173486591302
482,ENSG00000042088,0.0052705086677369015,0.47756117171789975
483,ENSG00000042286,0.005269965432019682,0.47755978144208633
484,ENSG00000042317,0.6528629477928437,0.5085131706262945
